id,input,prediction,ground_truth
11,"بينما كنت تساعد اساتذة الرياضة في المدرسة شاهدت صبيا عمره ١٣ عاما يعاني من صعوبة في الاستمرار مع زملائه لديه نفخة قلبية والتي شخصتها بشكل صحيح بانها عيب في الحاجز البطيني يعتمد على اي من الاستماعات التالية

A) نفخة انقباضية تصاعدية تنازلية سمعت بشكل افضل في الحافة القصية العلوية اليمنى بالإتجاه نحو السباتي تزداد النفخة مع التمرين العابر
B) نفخة انقباضية في المساحة الرئوية ودمدمة انبساطية على امتداد الحافة القصية اليسرى
C) نفخة شاملة الانقباض في الحافة القصية نصف اليسرى
D) نفخة تنازلية انبساطية في الحافة القصية نصف اليسرى
E) نفخة مستمرة خلال الانقباض والانبساط في الحافة القصية اليسرى العلوية",A,C
12,"رجل عمره ٣٥ عاما يشكو من ألم صدري تحت القص يزداد بالشهيق ويتحسن بالجلوس لديه سيرة مرضية بداء السلان حقول الرئة تبدو صافية عند التسمع و اصوات القلب بعيدة بعض الشيء اظهرت الأشعة صورة ظليلة لقلب متضخم الخطوة التالية في التقييم هي

A) صورة الاستلقاء على الجانب الأيمن
B) قثطرة للقلب
C) تخطيط الصدى للقلب
D) إجراء سلسلة من التخطيطات القلبية الكهربائية
E) اختبار الجهد بالتاليوم",C,C
13,"امرأة عمرها ٥٠ عاما طولها ١٦٥ سم ووزنها ٨٢ كغ هناك سيرة عائلية بداء السكري تركيز سكر الدم عند الصيام ١٥٠ملغ/دسل عبر اجراء الفحص مرتين ليس لديها أعراض ولم يظهر الفحص السريري أمور غير طبيعية العلاج المختار هو

A) المراقبة
B) حمية غذائية وإنقاص وزن وتمارين رياضية
C) الأنسولين
D) خافض سكر دم فموي",B,B
14,"امرأة عمرها 30 عاما تشكو من تعب إمساك وزيادة وزن ليس لديها سيرة قديمة لجراحة في الرقبة أو أشعة صوتها خشن وجلدها جافة TSH المصل مرتفع و T4 منخفض السبب الأكثر ترجيحا هو

A) داء مناعي ذاتي
B) قصور درق تالي للقطع
C) نقص وظيفة الغدة النخامية
D) ورم سرطاني في الغدة الدرق",A,A
15,"رجل عمره 90 عاما يشكو من ألم في الورك والظهر يشكو أيضا من صداع فقدان سمع وطنين تبين من الفحص السريري تضخم في الجمجمة وبروز في الأوردة السطحية هناك حداب ملحوظ وتشوه في عظام القدمين الفوسفاتاز القلوية في البلازما مرتفعة أظهرت الصورة الشعاعية للجمجمة حدود فاصلة شفيفة للأشعة في العظام الأماميةالجدارية والقذالية أظهرت الصورة الشعاعية سماكة في حافة الحوض العليا التشخيص الأكثر ترجيحا هو

A) ورم نقوي متعدد
B) داء باجيت
C) فرط كالسيوم الدم
D) مرض عظمي نقيلي",B,B
16,"امرأة عمرها 60 عاما حضرت إلى غرفة الطوارئ وهي في غيبوبة درجة حرارتها 35 درجة مئوية ولديها تباطؤ قلب وتضخم في الغدة الدرقية هناك ضعف منعكسات في الجانبين ان الخطوة التالية في التدبير العلاجي هي

A) انتظار نتائج T4, TSH
B) الحصول على T4, TSH والبدء بهرمون الدرق والكورتيكوئيد السكري
C) البدء السريع بالتدفئة
D) عمل صورة مقطعية محورية للرأس",B,B
17,"امرأة عمرها 30 عاما تبين أن لديها نقص في مستويات التيروكسين المصلي بعد معرفة أنها تعاني من تعب منذ خمس سنوات كانت قد تعالجت من داء غريفز بواسطة اليود المشع إن التشخيص المختار هو

A) TSH المصل
B) T3 المصل
C) فحص تحريض TRH
D) التقاط اليود المشع",A,A
18,"رجل عمره ٣٠ عاما شخص له عقيدة درقية صرح المريض بأن والده توفي بسبب سرطان درق وان اخيه لديه سيرة مرضية لحصيات كلوية راجعة ان تركيز كالسيتونين الدم هو  بغ/مل (الطبيعي هو أقل من ) مستويات فوسفات وكالسيوم المصل طبيعية قبل تحويل المريض إلى طبيب جراح يجب على الطبيب

A) اجراء مسح كبدي
B) اجراء فحص تسريب الكالسيوم
C) قياس كاتيكولامين البول
D) اعطاء جرعات مرتفعة من التيروكسين وقياس مستويات الهرمون المحرض للدرق
E) معالجة المريض باليود المشع",B,C
19,"رجل عمره 25 عاما مدمن على الكحول دخل الى المستشفى بسبب غثيان اقياء وألم بطني يلتف نحو الظهر ان القيمة المخبرية التي تقترح الانذار الضعيف عند هذا المريض هي

A) ليباز مصل مرتفع
B) اميلاز مصل مرتفع
C) كثرة كريات بيضاء ٢٠٠٠٠/ميكرومتر
D) ضغط دم انبساطي اكبر من ٩٠ مم زئبق",A,C
20,"امرأة عمرها 43 عاما تعاني من ارتفاع ضغط وذمة فرط شحوم الدم وخثار وريدي عميق في رجلها اليسرى أي من التالي هو غير ضروري لتشخيص متلازمة كلائية

A) وذمة
B) ارتفاع ضغط
C) البومين بول 24 ساعة ≥ 3 غ
D) فرط شحوم الدم",C,B
21,"رجل عمره 62 عاما يشكو من تعب وتناقص في جريان البول وألم في أسفل الظهر الفحص السريري أظهر فص بروستاتي ايسر عقدي قاسي وايلام عند القرع في الفقرة القطنية والضلع السابع الأيسر إن الخطوة التالية في التقييم هي

A) مسح عظمي
B) خزعة من البروستات
C) تصوير مقطعي محوري
D) خزعة نقي عظام",A,B
22,"رجل عمره ٦٤ عاما ادخل إلى المستشفى بحالة نوبة اقفار عابرة وتم تشخيص داء في الشريان السباتي الفحص السريري طبيعي تعداد كريات الدم عند الدخول كان طبيعيا اعطي المريض في البدء هيبارين بعد اسبوع أعيد تعداد كريات الدم فتبين ان الهيموغلوبين ١٤غ/دسل (الطبيعي هو - غ/دسل) تعداد الكريات البيضاء  / ميكروليتر وتعداد الصفيحات ١٠٠٠٠ / ميكروليتر يجب

A) إجراء دراسة لنقي العظم
B) إجراء تصوير ومضاني كبدي-طحالي
C) توقع حدوث نقص صفيحات محرض بدواء
D) البدء بالكورتيكوئيد من أجل علاج فرفرية نقص صفيحات مجهولة السبب",A,C
23,"رجل مدخن عمره ٤٠ عاما تبين لديه عند اجراء فحص سريري روتيني وجود بقعة بيضاء بطول ١ سم على مخاطية الفم ليس بالإمكان ازالتها بالحف لا توجد مناطق أخرى مصابة بالفم ليس لدى المريض عوامل مهددة لإنتان HIV الآفة غير مؤلمة الخطوة التالية في التدبير العلاجي هي

A) زرع لمبيضات البيض
B) متابعة الآفة بإجراء فحص سريري سنوي
C) مراجعة طبيب جراح من أجل أخذ خزعة من الآفة
D) التأكيد للمريض بأن هذه الحالة طبيعية",C,C
24,"امرأة عمرها ٣٠ عاما لديها داء غرايفز وقد بدأت المعالجة ببروبيل تيويوراسيل هي تشكو من ارتفاع حرارة بسيط وبردية والتهاب حلق ان الخطوة الأولى الأكثر أهمية من أجل تقييم هذه الحرارة عند المريضة هي

A) TSH المصل
B) T3 المصل
C) تعداد كريات دم كامل
D) تصوير شعاعي للصدر
E) زرع دم",C,C
25,"رجل عمره ٦٤ عاما حضر من أجل تقييم كتلة غير مؤلمة من الفخذ الأيسر لاحظ هذا الشكل غير الطبيعي منذ شهر ويعتقد انه ازداد في الحجم مع العلم أنه ليس هناك سيرة مرضية لرضحة سابقة عند الفحص تبين وجود كتلة نسيجية لينة بطول ٥ سم متماسكة إلى قاسية في النسيج اللين فوق الركبة ليس هناك إيلام او احمرار والكتلة عميقة في النسيج تحت الجلدي وثابتة بالنسبة للمجموع العضلي ان العقد اللمفاوية الإربية طبيعية يجب

A) إعادة فحص الآفة خلال 3 أشهر لأنه تعتقد أنها ورم شحمي
B) إجراء مسح عظمي
C) إعطاء سيفالكسين 500 ملغ 4 مرات يوميا لعلاج الخراج
D) إرسال المريض لإجراء خزعة جراحية",D,D
26,"رجل عمره 70 عاما يشكو من ابتداء غشي مفاجئ انه يحدث من دون انذار ودون تعرق او دوخة او احساس نفخة في الراس انه يعتقد ان هذه النوبات تحدث عندما يدير راسه بسرعة او احيانا عندما يحلق ان الطريقة المفضلة للحصول على تشخيص محدد لهذا المريض هي

A) تخطيط قلب كهربائي
B) تدليك للسباتي مع مراقبة بواسطة تخطيط القلب الكهربائي
C) مراقبة بواسطة الهالتر
D) دراسة فيزيوكهربائية من اجل تقييم العقدة الاذينية البطينية",B,B
27,"امرأة عمرها 17 عاما تشكو من حكة متوضعة في المعصم لوحظ وجود حطاطات وحويصلات على شكل سوار مع نز بسيط من بعض الاماكن ان السبب الاكثر ترجيحا لهذه الحكة هو

A) حلأ بسيط
B) حلأ نطاقي
C) التهاب جلدي بالتماس
D) التهاب الجلد المثي",B,C
28,"امرأة عمرها ٤٥ عاما بصحة جيدة لا تتعاطى أدوية تشكو من احتقان انفي التهاب حلق سعال جاف وارتفاع حرارة بسيط بدئي منذ  ايام وهذه الأعراض أصبحت منتهية تقريبا خلال ٢٤-٤٨ ساعة الماضية حدث لها ألم صدري حاد ازداد سوءا مع سعال ولكن بدون ضيق نفس بسبب شدة الألم اجرت لها الممرضة تخطيط قلب كهربائي حيث تبين ارتفاع ST منتشر من المتوقع في الفحص السريري وجود

A) مشكلة شريانية رئوية في S2
B) S3 خبب
C) احتكاك تاموري
D) خرخرة قاعدية ثنائية الجانب
E) ارتفاع ضغط دم أكثر من 160/100",C,C
29,"امرأة عمرها 35 عاما لا تشكو من أعراض حضرت لإجراء فحص روتيني ليس لديها في عائلتها سيرة مرضية لسرطان الثدي بناء على مبادئ الجمعية الأمريكيةللسرطان في التحري المبكر لسرطان الثدي أي من النصائح التالية يجب أن تنصح بها هذه المريضة

A) تجري فحص ذاتي شهريا
B) تستحصل من الطبيب على طلب فحص للثدي سنويا
C) تبدأ بإجراء صورة الثدي الشعاعية سنويا
D) تجري فحوص وراثية عن طريق الدم
E) تنتظر حتى تبلغ 40 عاما للبدء بالتحري عن السرطان",E,A
30,"تلميذ عمره  عاما يلعب كرة سلة احضر إلى غرفة الطوارىء في الجامعة بعد شعوره بألم في الصدر وخفقان خلال التدريب بدون ضيق نفس او تسرع نفس لا يوجد لديه سيرة عائلية لامراض قلبية وسيرته الإجتماعية خالية من تعاطي العقاقير والكحول لم يلاحظ شيئا في التسمع القلبي وأظهر تخطيط القلب الكهربائي إنقباض بطينية خارجية فقط ان الخطوة التالية للتقييم و/او العلاج يجب ان تكون

A) التحري عن المخدرات في بول
B) التحضير لفحص الجهد
C) الحصول على فوق الصوت دوبلر للأوردة العميقة في اسفل القدمين
D) البدء في معالجة بحاجب بيتا انتقائي
E) البدء بمعالجة تنفسية لهذه الحالة في تشنج القصبي المحرض بالتمارين",C,A
31,"امرأة عمرها 20 عاما حصل لديها شري لمدة 6 أسابيع ثم توقف فجأة لم تبد وزن أو ارتفاع حرارة حكة أو رعاش لا يظهر الفحص السريري أي شيء غير طبيعي السبب الأكثر ترجيحا للشري هو

A) داء في نسيج الضام
B) فرط نشاط غدة الدرق
C) انتان مزمن
D) مجهول",D,D
32,"امرأة عمرها  عاما لديها قصور كلوي خفيف وتشكو من ألم في الركبة اليمنى عند المشي يؤثر على نشاطها يوم بعد يوم يزول الألم عند الراحة ليس هناك أعراض التهابية من إحمرار او وذمة هناك انصباب مفصلی ضئيل اظهرت الصورة الشعاعية للركبة وجود نابتة عظمية ونقص لامتناظر في الفراغ المفصلي نتائج سرعة تثفل الكروي وتعداد كريات الدم البيضاء طبيعية أن التدبير العلاجي البدئي الافضل لهذه المريضة هو

A) مضاد التهاب غير ستيروئيدي
B) كورتيكوئيد داخل المفصل
C) اسيتامينوفين
D) راب المفصل الكامل",A,C
33,"ان كثير من المتغيرات الفزيولوجية تترافق مع تقدم العمر أي من المعايير الفزيولوجية التالية لا تتغير مع تقدم العمر

A) تصفية الكرياتنين
B) الحجم الزفيري القسري
C) هيماتوكريت
D) معدل استجابة القلب للجهد
E) ساعات نوم الريم (حركة العين السريعة)",C,B
34,"طفل عمره ٢٠ شهرا أحضر إلى غرفة الطوارئ بسبب ارتفاع حرارة وهياج ورفض تحريك طرفه السفلي الأيمن تبين من الفحص السريري وجود وذمة والم في ركبته اليمنى التي تقاوم الحركة المنفعلة ان الفحص الأكثر أهمية والذي يثبت توقع حدوث التهاب مفصلي انتاني هو

A) فحص السائل المفصلي
B) تصوير شعاعي للركبة
C) سرعة تسفيل الكريات الحمراء
D) إجراء تعداد كريات دم كامل وتفريقي
E) زرع دم",A,A
35,"طفل حديث الولادة يعاني من نوبات اختناق وانقطاع نفس والتي تسوء عند الرضاعة وتصبح أفضل عندما يبكي إن الخطوة الأكثر أهمية للوصول إلى تشخيص سريع هي

A) مخطط صدى القلب
B) تحري بالإرواء و التهوية
C) إدخال قثطرة في الأنف
D) رحلان كهربائي للهيموغلوبين
E) تقييم للحنك والحنجرة بواسطة تنظير القصبات",E,C
36,"طفل عمره ٩ شهور ابتلع صدفة كمية غير معروفة من الديجيتال إن الملاحظة غير القلبية الأكثر أهمية للسمية عند هذا الطفل هي

A) حرارة
B) دوار
C) إقياء
D) اضطراب الرؤية
E) شرى",C,C
37,"خلال فحص عادي لطفل عمره ٨ سنوات لوحظ صوت أول عالي للقلب مع مسافة بعيدة و ثابتة للصوت الثاني للقلب في الحافة القصية العلوية اليسرى و التي لم تتغير مع التنفس غير ذلك فإن المريض نشيط وبصحة جيدة إن آفة القلب الأكثر ترجيحا لتفسير هذه الظاهرة هي

A) عيب حاجزي أذيني
B) عيب حاجزي بطيني
C) قلس ثلاثي الشرف معزول
D) رباعية فالو
E) تدلي الصمام المترالي",A,A
38,"طفلة لديها سيرة مرضية من حمات مفاجئة سريعة تصل فيها حتى 40 درجة مئوية لديها وذمة مغزلية الشكل في مفاصل الأصابع وتشكو من ألم قصي علوي إن التشخيص الأكثر ترجيحا هو

A) حمى ريثوية
B) التهاب مفاصل ريثوي يفعي
C) التهاب زليلى سمي
D) التهاب مفاصل انتاني
E) فصال عظمي",A,B
39,"طفلة عمرها  سنوات كان لديها زكام منذ ١٤ يوم قبل يومين من مجيئها للعيادة حصل لديها ارتفاع بالحرارة  م سيلان أنفي قيحي الم وجهي وسعال خلال النهار عند فحص الأنف بعد اعطاء مضادات احتقان موضعية تبين وجود قيح في الصماخ الأنفي المتوسط ان التشخيص الأكثر ترجيحا هو

A) خراج في الدماغ
B) التهاب الجيوب الفك العلوي
C) انتان الحنجرة بالمكورات العقدية
D) التهاب الجيوب الوتدية
E) التهاب أذن وسطى",D,B
40,"طفل عمره ١٨ شهرا بصحة جيدة يجلس في غرفة بعيدا عن عائلته لاحظت عائلته البدء المفاجئ لسعال يزول بعد عدة دقائق يبدو المريض طبيعيا ما عدا كميات متزايدة من التريل ورفض تناول الطعام فمويا ان التفسير الأكثر ترجيحا لحالة هذا الطفل المرضية هو

A) ارتجاع معدي مريئي شديد
B) وجود جسم غريب في مجرى الهواء
C) خانوق
D) التهاب اللهاة
E) وجود جسم غريب في المريء",B,E
41,"طفل عمره ٦ أشهر برازه كثير وذات رائحة ولا يكسب وزنا ان مستوى الكلوريد في العرق ٦٨ ملي مول/لتر تتضمن التوصيات الغذائية المناسبة

A) فيتامينات منحلة بالماء
B) تعويض للخمائر البنكرياسية
C) نظام غذائي عالي الدسم
D) نظام غذائي منخفض البروتين
E) نظام غذائي منخفض السكريات",E,B
42,"فتى عمره ١٤ عاما يعاني من فقر دم منجلي حضر إلى غرفة الطوارىء وهو يشكو من يرقان متزايد ألم بطني غثيان إقياء وإرتفاع حرارة اظهر الفحص يرقان ملحوظ ألم في الربع العلوي الأيمن والصدر طبيعي الصور الشعاعية للصدر كانت طبيعية ان الفحص الذي يبين سبب هذا الألم هو

A) تحليل كيميائي للمصل
B) تعداد دم كامل وتفريقي مع تعداد صفيحات
C) فوق الصوت للربع العلوي الأيمن للبطن
D) فحوص شاملة للجهاز الهضمي العلوي
E) التحقق من التهاب كبدي",C,C
43,"ان فحص السائل الدماغي الشوكي لطفل عمره ٨ سنوات يعاني من حرارة خفيفة مع تصلب في قفوي وذهول متقطع اظهر النتائج التالية كريات بيضاء ١٠٠/ميكرولتر (كلها لمفاويات) لطاخة سلبية الغرام بروتين ١٥٠مغ/دسل وغلوكوز ١٥ مغ/دسل ان التشخيص الاكثر ترجيحا هو

A) تصلب محودب
B) التهاب سحايا سلي
C) سكتة
D) التهاب سحايا جرثومي حاد
E) ورم دماغي كاذب",A,B
44,"طفل عمره ٦ سنوات ادخل الى المستشفى لمراقبته بعد ان وقع من الارجوحة وفقد الوعي لفترة قصيرة حصل لديه توسع توسع حدقة احادي الجانب نوبات بؤرية تكرار فقدان وعي و شلل نصفي ان التدبير المناسب هو

A) بذل قطني
B) تصوير طبقي محوري
C) تعويض سوائل بسرعة
D) نالوكسون
E) ازالة التسمم الغذائي بالفحم الفعال",B,B
45,"شاب عمره 17 عاما يشكو من تورم صفني مؤلم حاد فوق الصوت للخصية طبيعي ولكن تحليل البول أظهر بيلة قيحية إن التشخيص الأكثر ترجيحا لهذا المريض هو

A) فتق إربي انحباسي
B) التواء الخصية
C) قيلة دوالية
D) التهاب البربخ
E) التهاب مجاري بولية",D,D
46,"طفل عمره 17 يوما يعاني من ارتفاع حرارة هياج سوء تغذية ويافوخ متورم تبين من السائل الشوكي وجود مكورات إيجابية الغرام إن التشخيص الأكثر ترجيحا هو

A) ليستيرية مستوحدة
B) مكورات عقدية من مجموعة أ
C) مكورات عقدية من مجموعة ب
D) مكورات عقدية رئوية
E) مكورات عنقودية ذهبية",C,C
47,"طفل عمره ١٤ شهرا حصل لديه فجأة ارتفاع بالحرارة ٤٠٢°م بالفحص السريري طفل متتبه نشيط يشرب الحليب بشغف لم تلاحظ عيوب فيزيائية تعداد الكريات البيضاء ٢٢٠٠٠/ميكروليتر مع ٧٨٪ من الكريات البيضاء ذات النوى متعددة الأشكال ١٨٪ منهم ذات أشكال كبيرة التشخيص الأكثر ترجيحا هو

A) تجرثم مع الدم بالمكورات الرئوية
B) الوردية
C) داء المكورات العقدية
D) حمى تيفية
E) خانوق",B,A
48,"عند إجراء تعداد كريات كامل روتيني لطفل عمره سنة تبين أن لديه فقر دم ذات كريات صغيرة ان المتابعة تبين بإجراء رحلان كهربائي للهيموغلوبين أظهرت تركيز متزايد للهيموغلوبين A2 يعاني الطفل من

A) عوز حديد
B) بيتا-تلاسيميا
C) فقر دم منجلي
D) مرض جهازي مزمن
E) تسمم بالرصاص",B,B
49,"فتاة عمرها 12 عاما لديها كتلة في رقبتها اظهر الفحص السريري وجود عقيدة درقية ولكن باقي الغدة غير مجسوس أظهر التحري التقني عقيدة باردة تبدو الطفلة سوية الدرقية أي من التشخيص التالي هو الأقل ترجيحا

A) ورم غدي بسيط
B) سرطان جريبي
C) سرطان حليمي
D) كيسة
E) خلل تكون الغدة الدرقية",B,E
50,"شاب يعاني من داء سكري نمط 1 ارتفع لديه مستوى لهيموغلوبين المرتبط بالغليكوزيل بشكل دراماتكيي (HbA1c) مما يؤثر إلى سوء سيطرة على داء السكري على الأقل في

A) الثماني ساعات السابقة
B) الأسبوع السابق
C) الشهر السابق
D) الشهرين السابقين
E) الستة أشهر السابقة",D,D
51,"شاب عمره ١٨ سنة ذهب إلى العيادة وهو يشكو من تكرار تبول عسر تبول وإفرازات إحليلية أي من التالي يمكن أن يفسر هذه الحالة

A) حلأ بسيط
B) انتان مجرى بولي بالإشريكيات القولونية
C) التهاب إحليل بالمتدثرات
D) داء الإفرنجي
E) انتان HIV",C,C
52,"امرأة عمرها ٢٠ عاما تشتكي من ألم بطني سفلي وارتفاع حرارة يظهر الفحص السريري النسائي كتلة ملحقات مؤلمة بعد سؤالها تبين التالي لديها شريك جنسي جديد دورتها الشهرية غير منتظمة لديها مفرزات مهبلية ان التشخيص الأكثر احتمالا هو

A) خراج الزائدة
B) خراج بوقي مبيضي
C) كيسة مبيض
D) كيسة كلوية
E) حمل منتبذ",B,B
53,"رجل عمره ٧٨ عاما أظهر فحص البراز وجود مطثيات صعبة وذلك بعد تناوله أموكسيسيلين لمدة أسبوعين ان خط العلاج الأول يجب ان يكون

A) فانكومايسين
B) كلينداميسين
C) أزيثرومايسين
D) مترونيدازول
E) أزتريونام",D,D
54,"تضمنت قائمة مأدبة عشاء دجاج مقلي بطاطا مقلية بازيللا حلوى بالشوكولا وقهوة في غضون ساعتين معظم المدعوين شعروا بألم شديد مع غثيان تقيؤ ألم بطني وإسهال إن تحليل الطعام الملوث يمكن أن يؤدي بكميات كبيرة أي من العضويات التالية

A) المكورات المعوية البرازية
B) الإيشريكيات القولونية
C) المتقلبات الرائعة
D) سلمونيلا تيفية
E) مكورات عنقودية ذهبية",D,E
55,"طبق نترات الفضة كوقاية لحديثة ولادة بعد اثنا عشر ساعة أصبحت جفونها متوذمة و الملتحمة محتقنة مع افرازات عينية صافية أي من التالي هو التشخيص الأكثر رجحانا

A) التهاب ملتحمة تحسسي
B) التهاب ملتحمة كيميائي
C) التهاب ملتحمة بالمتدثرات
D) التهاب كيس الدمع
E) التهاب ملتحمة بالمكورات البنية",B,B
56,"طفل عمره ٥ سنوات يشكو من ارتفاع حرارة ألم في الظنوب وعدم قدرته على حمل اوزان تبين من الفحص السريري أن حرارته ٣٨٤°م تنفسه ٢٠/د ونبضه ١٠٠/د لديه تورم كامل وايلام في الرجل اليمنى أي من التالي هو التشخيص الأكثر رجحانا

A) فرفرية هينوخ شونيل
B) التهاب مفاصل ريثوي يفعي
C) التهاب العظم والنقي
D) التهاب مفاصل تفاعلي
E) التهاب مفاصل انتاني",C,C
57,"امرأة عمرها 35 عاما تعاني من التهاب لسان فقدان وزن مذل وإسهال الفحوص المخبرية تظهر فقر دم كبير الأرومات إن السبب الأكثر ترجيحا هو

A) فقر دم بعوز الحديد
B) تالاسيميا
C) فقر دم وبيل
D) ورم نقوي متعدد
E) سرطان قولون",C,C
58,"رجل عمره ٥٥ عاما كان يعاني من نوبة حديثة من الرجفان الأذيني والتي النعكست في غرفة الطوارئ هو الآن لا عرضي وبحالة نظمية جيبية عدا هذا هو بصحة جيدة وليس لديه سيرة مرضية من ارتفاع ضغط داء السكري قصور قلبي هجة إفقار عابرةأو سكتة أي من التالي هو الأفضل للوقاية من السكتة عند هذا المريض

A) الأسبرين
B) كلوبيدوغريل (بلافيكس) ٧٥ مغ يوميا
C) وارفارين (كومادين) مع INR ما بين ١٥-٢٥
D) وارفارين مع INR ما بين ٢٠-٣٠
E) وارفارين مع INR ما بين ٢٥-٣٥",C,A
