id,input,prediction,ground_truth,raw_output,primary_reasoning_objective,judge_label
26,"مريض: السلام عليكم، أنا محتاجة مساعدة عاجلة بسرعة. حاسة بألم حاد فجأة في الناحية اليمين من صدري وعندي صعوبة في التنفّس بقالها حوالي ساعة.

مساعد طبي: وعليكم السلام. فاهمة إنك حاسة بألم في الصدر وصعوبة في التنفّس. الأعراض دي بدأت إمتى بالظبط؟ وكنتِ بتعملي أي مجهود أو نشاط وقت ما بدأت؟

مريض: الألم بدأ فجأة وأنا قاعدة في البيت، ما كنتش بعمل أي مجهود. الألم شديد قوي وبيزيد لما آخد نفس عميق.

مساعد طبي: ده مقلق. اتعرّضتي لإصابة أو حصلتلك حادثة قريب؟ وعندك أي تاريخ مرضي أو بتدخّني؟

مريض: لا، ما اتعرّضتش لأي إصابة ومش بدخّن. ما عنديش أي مشاكل صحية. سني 25 سنة وبشتغل مُدرّسة.

مساعد طبي: حسب الأعراض اللي بتوصفيها—ألم حاد مفاجئ في الصدر وصعوبة في التنفّس—ده محتاج تقييم طبي فوراً. أنصحك تروحي الطوارئ حالاً عشان يعملوا أشعة سينية على الصدر (إكس راي) وكشف كامل.

مريض: حاضر، هروح المستشفى دلوقتي. ممكن تكون دي حاجة خطيرة؟ أنا قلقانة جدًا والوجع مش بيتحسّن.","ده ممكن يكون signs of a pulmonary embolism or other serious condition, so don’t delay. Go to the emergency room immediately.",الموضوع مش خطير، بس محتاج علاج بسرعة. من فضلك روحي الطوارئ. هناك الدكتور هيطلب أشعة X-ray على الصدر. لو هبوط الرئة كبير، هتحتاجي قسطرة يركّبوها بين الضلوع عشان يوسّعوا الرئة لحجمها الطبيعي. وممكن تحتاجي تفضلي يوم أو يومين في المستشفى للعلاج لحدّ ما الرئة تتمدّد زي اللازم وبعدين يشيلوا القسطرة. ما تقلقيش، الموضوع ممكن يتعالج بسهولة.,"ANSWER: ده ممكن يكون signs of a pulmonary embolism or other serious condition, so don’t delay. Go to the emergency room immediately.",,Correct
27,"مريض: دكتور، عندي ألم شديد في الصدر وضيق في النفس بقالي يومين، والوضع بيسوء.

مساعد طبي: فاهم قلقك. ممكن توصف/يلي طبيعة ألم الصدر؟ وهل عندك تورّم في الرجلين؟

مريض: الألم حاد وبيزيد مع النفس، وحاسس/ة برفرفة سريعة في القلب. أيوه، رجليّا وارمين بقالهم كذا شهر.

مساعد طبي: حسب تاريخك المرضي مع متلازمة الأجسام المضادّة للفوسفوليبيد والجلطات اللي جتلك قبل كده، دي أعراض ومحتاجة تقييم فوري. إنت بتاخد/ي أبيكسابان زي ما مكتوبلك؟

مريض: أيوه، باخده بانتظام. بس السنة اللي فاتت بقى صعب عليّا أبذل أي مجهود، حتى طلوع السلم بقى مُتعب جدًا.

مساعد طبي: التدهور التدريجي ده مع الأعراض الحالية ممكن تشير لحالة خطيرة. هاطلب CT scan على الرئتين فورًا وهاتواصل مع فريق الطوارئ المتخصص في الجلطات الرئوية.

مريض: هو الموضوع خطير أوي؟ أنا كمان حاسس/ة بدوخة كأني ممكن يغمى عليّا.",إنت عايز/ة تدخل المستشفى فورًا عشان نتحكم في الحالة. هأمر بoxygen and start you on IV medications to stabilize your condition.,إنت عندك أعراض جلطة في الرئة، ودي حالة طوارئ. بتحصل لما شرايين الرئة تتسد بجلطة دم، وغالبًا بتكون جاية من أوردة الرجل. إنت محتاج تدخّل عاجل، ولازم تروح حالًا لأقرب مستشفى لأن الحالة خطيرة جدًا.,ANSWER: إنت عايز/ة تدخل المستشفى فورًا عشان نتحكم في الحالة. هأمر بoxygen and start you on IV medications to stabilize your condition.,,Incorrect
28,"مريض: السلام عليكم يا دكتور، أنا قلقانة قوي. بقالي تلات أيام بكح دم، والكمية كبيرة وتخض. وكمان ملاحظة دم في البول.

مساعد طبي: وعليكم السلام، فاهم قلقِك تماماً. دي أعراض لازم يتكشف عليها فوراً. لاحظتي أي أعراض تانية قريب؟ وإيه تاريخِك المرضي؟

مريض: أيوه، ظهرلي بقع بنفسجية على دراعي، وحاسّة بسخونية وتعب شديد. وبالنسبة لتاريخي المرضي، بقالي فترة عندي آلام في المفاصل وطفح على وشي. ومامتي عندها ذئبة حمرا.

مساعد طبي: دي معلومات مهمة جداً. وجود تاريخ عائلي للذئبة والأعراض اللي بتقولي عليها — الكحة بدم، الدم في البول، والطفح — بتخلّينا نفكّر في احتمال متلازمة رئوية كلوية. دي حالة طارئة ومحتاجة تدخل فوري.

مريض: متلازمة رئوية كلوية؟ ده خطير؟ ويعني إيه بالظبط؟

مساعد طبي: أيوه، دي حالة خطيرة بتأثر على الرئتين والكليتين مع بعض بسبب التهاب في الأوعية الدموية الصغيرة. لازم نعمل فحوصات بسرعة ونبدأ كورتيزون بجرعات عالية فوراً. هكلم الدكتور خالد عشان يقيّم حالتك بشكل عاجل.

مريض: شكراً على التوضيح. أنا مستعدة لأي فحوصات أو أي علاج مطلوب. إمتى أقدر أشوف الدكتور خالد؟ وهل حالتي هتتحسن مع العلاج؟","هتشوف الدكتور اليوم، وده نوع من الذئرة, but we can control it with treatment.",حالتك محتاجة رعاية عاجلة، لأنها التهاب في الأوعية الدموية الصغيرة، ولازم نأكد التشخيص بتحاليل دم. عمومًا الحالة دي بتستجيب للعلاج المكسّف بالستيرويدز، وهتتحسّن الأعراض عندك.,"ANSWER: هتشوف الدكتور اليوم، وده نوع من الذئرة, but we can control it with treatment.",,Incorrect
29,"مريضة: السلام عليكم، أنا مِرات المريض. جوزي عنده خمسة وتمانين سنة وعنده خرف متقدّم. من يومين وهو بياخد أدوية الصبح شرق، ومن ساعتها وهو بيكحّ كتير وعنده سخونية.

مساعد طبي: وعليكم السلام. فاهمة قلقِك. ممكن توصفيلي الكحّة؟ بيطلع مع الكحّة بلغم ولا لأ؟ ولاحظتي عليه ضيق في التنفّس؟

مريضة: أيوه، الكحّة معاها بلغم، وبقى محتاج أكسجين لترين في الدقيقة وده جديد عليه. وكمان باين عليه تعبان قوي ونبضه سريع.

مساعد طبي: دي أعراض مقلقة خصوصًا بعد حكاية الشرقان. فاكرة نوع الدوا اللي كان بياخده لما شرق؟ وعملتوا أشعة على الصدر؟

مريضة: كان بياخد حبوبه المعتادة بتاعة الصبح، وأيوه عملنا أشعة سينية على الصدر وبيّنت حتّة التهاب في الفص السفلي اليمين. الدكتور قال شكلها زي الوتد.

مساعد طبي: حسب الأعراض والأشعة، واضح إن جوزِك عنده التهاب رئوي شفطي/استنشاقي نتيجة حادثة الشرقان. دي حالة طارئة وبتحتاج تدخّل طبي فوري. ممكن نحتاج نعمل أشعة مقطعية (CT) أو منظار شعب هوائية عشان نتأكد إن مفيش بقايا دوا في الرئة.

مريضة: ده خطير؟ ونعمل إيه دلوقتي؟ أنا قلْقانة عليه جدًا.","انا عارف انك قلقة, but we need to start antibiotics immediately and maybe adjust his oxygen. I'll refer you to a pulmonologist for further management.",المرض ده مش خطير، بس محتاج علاج بسرعة. الأفضل يدخل المستشفى عشان نعمل الفحوصات اللازمة، ومن ضمنها أشعة مقطعية على الرئتين. ممكن نحتاج نعمل منظار للشُعب الهوائية عشان نشوف لو فيه بواقي من حباية الدوا ونقدر نطلعها. وكمان لازم أخصائي تخاطب يقيّم البلع عشان ما يحصلش شرقة/شفط بالغلط وتيجي التهابات في الرئة بعد كده. الحالة محتاجة كام يوم عشان تتحسن، بس الحمد لله المرض ده له علاج.,"ANSWER: انا عارف انك قلقة, but we need to start antibiotics immediately and maybe adjust his oxygen. I'll refer you to a pulmonologist for further management.",,Correct
30,"مريض: السلام عليكم يا دكتور، أنا عندي ضيق في النفس بقاله أكتر من سنة، واتشخّصت ربو بس الأدوية مش بتساعدني خالص.

مساعد طبي: وعليكم السلام. فاهم معاناتك. تقدري توصفيلي إمتى ضيق النفس بيزيد وبيبقى أسوأ؟ وإيه الأدوية اللي جرّبتيها؟

مريض: بيزيد أوي لما أنام على السرير، ومبعرفش أنام على ضهري. وكمان بيزيد مع أي مجهود بسيط. جرّبت بخاخات الكورتيزون وموسّعات الشعب، وكمان أخدت أقراص كورتيزون كذا مرة وزني زاد جامد.

مساعد طبي: ده مقلق، خصوصاً إن الأعراض ما اتحسّنتش مع علاج الربو. حاسة بأي ضغط في منطقة الرقبة أو الصدر؟ وعندك حساسية أو بتدخّني؟

مريض: أنا مش بدخّن ومش عندي حساسية، بس آه، حاسة بضغط غريب تحت الرقبة. وكمان اختبار وظائف الرئة الأخير بيّن حاجة مش طبيعية في منحنى الزفير حسب ما الدكتور قالّي.

مساعد طبي: بناءً على اللي بتوصفيه—خصوصاً ضيق النفس مع الاستلقاء، وعدم الاستجابة لعلاج الربو، والضغط في الرقبة—أعتقد محتاجين فحوصات عاجلة. هحوّلك فوراً تعملي CT على الرقبة والصدر عشان نتأكد إن مفيش انسداد في القصبة الهوائية.

مريض: انسداد في القصبة الهوائية؟ ده يفسّر ليه أدوية الربو ما نفعتش معايا. شكراً يا دكتور، إمتى أقدر أعمل الأشعة دي؟","عايزين نعمل الأشعة اليوم إن ممكن, و إن كان مفيش عوارض, هأكتبك referral to the radiology department.",هنحجز الفحوصات في أقرب وقت ممكن. دي حالة انسداد مزمن في مجرى الهوا مع صعوبة في التنفّس، وهنعمل فحوصات تصوير علشان نحدد إذا كان فيه تضخّم في الغدّة الدرقية أو كتلة ضاغطة على القصبة الهوائية.,"ANSWER: عايزين نعمل الأشعة اليوم إن ممكن, و إن كان مفيش عوارض, هأكتبك referral to the radiology department.",,Incorrect
31,"مريض: يا دكتور، عندي ألم شديد أوي في الخصية الشمال من حوالي ساعتين. صحيت من النوم على الألم ده فجأة وبشكل جامد.

مساعد طبي: فاهم إن الألم شديد وجالك مرة واحدة. حاسس  إنك عايز الترجيع؟ وهل اتعرضت لأي خبطة أو إصابة في المنطقة دي قريب؟

مريض: أيوه، حاسس إني عايز أرجع أوي ورجّعت بالفعل مرتين من أول ما الألم بدأ. ما اتعرضتش لأي إصابة، الألم بدأ فجأة وأنا نايم.

مساعد طبي: دي أعراض مقلقة وبتحتاج تدخل طبي فوري. هحوّلك على طول للدكتور خالد في قسم الطوارئ. ده شبه التواء الخصية، وده بيحتاج تدخل جراحي عاجل.

مريض: التواء الخصية؟ ده خطير؟ أنا رياضي وخايف ده يأثر على مستقبلي الرياضي.","ده حالة خطير but if we operate fast, we can save the testis. Don't worry about your sports, we'll handle it.",التواء الخصية حالة طارئة ومينفعش نأجل علاجها. لازم تروح فوراً للطوارئ عشان يعملوا التقييم اللازم. لو أهملت العلاج ممكن تفقد الخصية. غالباً ده مش هيأثر على صحتك العامة ولا على مستقبلك الرياضي، بس هيأثر على خصوبتك.,"ANSWER: ده حالة خطير but if we operate fast, we can save the testis. Don't worry about your sports, we'll handle it.",,Incorrect
32,"مريض: دكتور، عندي ألم شديد في الناحية الشمال من ضهري من امبارح بالليل، والوجع نازل لمنطقة الأعضاء التناسلية. وكمان عندي سخونية عالية أوي ورعشة

مساعد طبي: فاهم قصدك. عندك قبل كده تاريخ مع حصوات الكِلى؟ ولاحظت أي تغيير في لون البول أو ريحته؟

مريض: أيوه، عندي حصوة حجمها 8 ملّي في الكِلى الشمال، والعيادة اللي عندنا كانت بتتابعها. البول بقى مِعكّر وريحته وحشة، وكمية البول قلت قوي من 12 ساعة

مساعد طبي: دي أعراض خطيرة جدًا. مع السخونية والرعشة وتغيّر البول وتاريخ حصوات الكِلى، ده ممكن يشير لالتهاب شديد في الجهاز البولي. عندك/عندِك أي أمراض تانية زي السكر؟

مريض: أيوه، عندي سكر من النوع تاني. دكتور، حاسس بدوخة شديدة وتفكيري مش صافي، وحاسس إني مش كويس خالص

مساعد طبي: دي حالة طوارئ طبية. الأعراض اللي بتوصفيها/بتوصفها مع حصوة الكِلى بتشير لاحتمال إنتان بولي انسدادي. لازم ننقلك فورًا للمستشفى عشان نعمل فحوصات عاجلة وتاخد/تاخدي مضادات حيوية ومحاليل وريدية، وممكن تحتاج/تحتاجي إجراء جراحي عاجل

مريض: ربنا يستر... هو الموضوع خطير للدرجة دي؟ أنا خايف/ة جدًا","مش خايف، بس لازم نعمل الفحوص عاجل. هتكون في أيد آمنة, و هتتعالج.",أيوه للأسف الحالة خطيرة. لازم تروحي المستشفى بسرعة جدًا عشان نتأكد من التشخيص، ونبدأ مضاد حيوي في الوريد، ونعمل فحص ألتراساوند عشان نتأكد لو في انسداد بسبب الحصوة، ونعمل قسطرة للانسداد، ونسحب الحصوة ونشيل التقرّح.,"ANSWER: مش خايف، بس لازم نعمل الفحوص عاجل. هتكون في أيد آمنة, و هتتعالج.",,Incorrect
33,"مريض: السلام عليكم يا دكتور، أنا قلقان جدًا من حالتي. من تلات أيام طلعتلي حَبّة صغيرة في المنطقة التناسلية، بس الموضوع اتدهور بسرعة رهيبة

مساعد طبي: وعليكم السلام، فاهمك. احكيلي بالتفصيل الأعراض اللي حاسس بيها دلوقتي وإزاي الحَبّة دي اتطورت

مريض: الوجع بقى شديد جدًا في كيس الصفن والمنطقة اللي بين الرجلين، وفيه تورّم واحمرار. والأسوأ إن الجلد بقى لونه بنفسجي غامق، ولما ألمسه بحس بإحساس/صوت غريب كإن في فقاقيع تحت الجلد

مساعد طبي: دي أعراض خطيرة جدًا. عندك سخونية أو رعشة؟ وقولي على حالتك الصحية عمومًا، عندك أي أمراض مزمنة؟

مريض: أيوه، عندي سخونية وحاسس بتعب جامد وضعف عام. أنا عندي السكر من سنين وللأسف السكر عندي مش منتظم، ووزني زايد جدًا. وكمان الحركة صعبة عليّا فمش قادر أهتم بنضافتي الشخصية زي اللي مفروض.

مساعد طبي: دي حالة طوارئ طبية خطيرة جدًا اسمها غرغرينا فورنييه. لازم أحوّلك فورًا للمستشفى عشان تعمل عملية جراحية عاجلة وتاخد مضادات حيوية قوية في الوريد. مينفعش نتأخر خالص

مريض: يا نهار أبيض، الموضوع خطير للدرجة دي؟ أنا خايف جدًا، إيه اللي هيحصل لو ما رحتش المستشفى دلوقتي؟","لو ما رحتش المستشفى دلوقتي, ده gonna lead to serious complications like sepsis or even death. You need emergency surgery to remove the infected tissue and strong antibiotics.",أيوه، ده خطير وخطير جدًا كمان. لازم تروح المستشفى بأسرع وقت ممكن. الهدف علاج سريع بمضادّ حيوي في الوريد، ومعاه جراحة عاجلة عشان يشيلوا الأنسجة الميتة والملتهبة ويوقفوا انتشار البكتيريا ويتحكموا في ارتفاع السكر. الحمد لله المرض ده ممكن يتعالج، بس مفيش وقت تأخّره عشان المرض ممكن يسبب فشل في الأعضاء ووفاة لو ما استعجلتش. اتحرك دلوقتي وما تتأخرش.,"ANSWER: لو ما رحتش المستشفى دلوقتي, ده gonna lead to serious complications like sepsis or even death. You need emergency surgery to remove the infected tissue and strong antibiotics.",,Correct
34,"مريض: السلام عليكم يا دكتور، أنا محتاج مساعدة ضرورية. عندي انتصاب مؤلم جدًا بقاله أكتر من ست ساعات ومش قادر أستحمل الوجع.

مساعد طبي: وعليكم السلام، فاهم إن ده موقف صعب. عندك أي أمراض مزمنة؟ وخدت أي أدوية قريب، بالذات أدوية لعلاج ضعف الانتصاب؟

مريض: أنا عندي أنيميا البحر المتوسط/فقر الدم المنجلي من سنين، وحصلت معايا نوبات بسيطة قبل كده بس كانت بتروح لوحدها. ماخدتش أي أدوية للانتصاب ولا أي مواد ممنوعة.

مساعد طبي: من اللي بتوصفه ومع تاريخك المرضي مع فقر الدم المنجلي، ده شكله قساح إقفاري، ودي حالة طارئة. تقيّم شدة الألم من 1 لـ 10 كام؟

مريض: الوجع شديد جدًا، اديله 9 من 10. المنطقة ناشفة جدًا والوجع مايحتملش. جرّبت أغيّر وضعية النوم والقعدة بس مفيش فايدة.

مساعد طبي: دي حالة طبية طارئة وبتحتاج تدخل فوري. هحوّلك على طول للدكتور خالد في قسم المسالك البولية. العلاج محتاج سحب دم من المنطقة وغسلها وبعدين حقن دواء فينيل إيفرين.

مريض: شكرًا يا دكتور، مقدّر سرعة ردّك. إمتى أقدر أشوف الدكتور خالد؟ وهل الحالة خطيرة فعلًا؟","انا بعتك للطبيع بعتك بعت. ده حالة خطير, لو ما اتعملش في الساعات coming, might lose your ability to have erections in the future.",القساح الإقفاري دي حالة بيستمر فيها الانتصاب وقت طويل أوي(عادةً أكتر من 4 ساعات) والدم بيتجمع في القضيب وما بيوصلش دم كفاية. بعد كام ساعة، نقص الأكسجين ممكن يسبب موت الخلايا. عشان كده لازم تروح فورًا لقسم الطوارئ عشان تاخد العلاج المناسب.,"ANSWER: انا بعتك للطبيع بعتك بعت. ده حالة خطير, لو ما اتعملش في الساعات coming, might lose your ability to have erections in the future.",,Correct
35,"مريض: السلام عليكم يا دكتور، عندي وجع جامد في بطني من تحت ومش قادر أتبول من حوالي عشر ساعات. الألم لا يحتمل وبطني منفوخة بشكل واضح.

مساعد طبي: وعليكم السلام، فاهم إنك متألم جدًا. عندك تاريخ مع أي مشاكل في البروستاتا أو صعوبة في التبول؟

مريض: أيوه، عندي تضخّم في البروستاتا بقالي سنين وبعاني من ضعف في اندفاع البول وتنقيط، بس دي أول مرة أبقى مش قادر أتبول خالص.

مساعد طبي: خدت أي أدوية جديدة قريب؟ وحاسس بانتفاخ أو كتلة بتوجع في أسفل البطن؟

مريض: أيوه، بدأت آخد دوا للبرد والإنفلونزا فيه سودوإيفيدرين من كام يوم. وكمان حاسس بكتلة ناشفة ومؤلمة جدًا في أسفل البطن لما ألمسها.

مساعد طبي: دي حالة طارئة اسمها احتباس بول حاد. السودوإيفيدرين ممكن يزوّد أعراض تضخّم البروستاتا. لازم تدخل تفرّغ المثانة عن طريق قسطرة بولية على طول. لازم توقف دوا البرد فورًا وتروح الطوارئ دلوقتي.

مريض: فهمت، هوقف الدوا فورًا. في حاجة أقدر أعملها تخفف الألم لحد ما أوصل المستشفى؟","Try to drink warm water and take a hot bath to relax the muscles, but go to the emergency immediately.",الأحسن تروح المستشفى حالًا. الدكتور هيركّبلك قسطرة بول عشان يفضّي المثانة، وهتحسّ براحة فورية. ممكن تاخد باراسيتامول ٥٠٠ مليجرام قبل ما تنزل من البيت، بس الأفضل تروح الطوارئ حالًا، وأنا هبلّغ الطوارئ إنك جاي عشان يجهّزوا خطة العلاج.,"ANSWER: Try to drink warm water and take a hot bath to relax the muscles, but go to the emergency immediately.",,Incorrect
36,"مريض: السلام عليكم، حاسس/ة بألم شديد في صدري بقالي حوالي عشرين دقيقة. بدأ فجأة وأنا ماشي/ة، زي ضغط تقيل في نص الصدر.

مساعد طبي: وعليكم السلام، آسف/ة إن ده حصل. الألم ده بيروح لأماكن تانية في جسمك؟ وحاسس/ة بأعراض تانية زي إنك عايز/ة ترجع/ي أو العرق؟

مريض: أيوه، الألم واصل لفكّي الشمال ودلوقتي حاسس/ة إني عايز/ة أرجع وبِعرق ساقع. سني تمانية وخمسين وعندي تاريخ في ارتفاع دهون الدم وبشرب علبة سجاير كل يوم.

مساعد طبي: دي أعراض خطيرة جداً وبتحتاج رعاية طبية فوراً. لازم تتصل/ي برقم الطوارئ ٩٩١ حالاً أو تروحي/ي الطوارئ بتاعت أقرب مستشفى. ما تسوقش/يش العربية بنفسك.

مريض: تفتكر/ي دي جلطة/نوبة قلبية؟ أنا خايف/ة جداً والألم مش بيروح.

مساعد طبي: الأعراض اللي بتوصف/يها—ألم صدر شديد وواصل للفك مع غثيان وعرق—لازم تقييم طبيا على طول علشان نستبعد النوبة القلبية. من فضلك اتصلي بـ٩٩١ دلوقتي وما تستنيش.

مريض: حاضر، هتصل بالطوارئ فوراً. شكراً على المساعدة، أنا قلقان/ة جداً.","كده يا دكتور, I'm calling 991 now. Thank you for your help.",أيوه، اتصل بالطوارئ حالًا، وخلي حد من اللي في البيت يساعدك ويفتح الباب للفريق الطبي. المسعفين هيعملولك رسم قلب عشان يتأكدوا من تشخيص الأزمة القلبية، وممكن يدوك أسبرين. وأنا هاتصل بالإسعاف وأبلغهم إنهم يعملوا الإجراءات اللازمة عشان يجهّزوا لقسطرة القلب لو اتأكدنا من التشخيص. اتصل بالطوارئ حالًا.,"ANSWER: كده يا دكتور, I'm calling 991 now. Thank you for your help.",,Correct
37,"مريض: السلام عليكم، أنا حاسس بدوخة وضعف شديد بقالي يومين، خصوصاً لما أقوم بسرعة من القعدة أو من النوم.

مساعد طبي: وعليكم السلام، فاهم قصدك. هل بدأت تاخد أي أدوية جديدة قريب؟ وهل في وجع في الصدر أو ضيق نفس مع الأعراض دي؟

مريض: أيوه، بدأت آخد فوروسيمايد من حوالي أسبوع للقلب. مفيش وجع في الصدر ولا ضيق نفس، بس الدوخة لما أقوم.

مساعد طبي: ده مهم جداً. بتقيس ضغط الدم في البيت؟ ولاحظت رفرفة شديدة في القلب أو حصلك إغماء؟

مريض: بقيس الضغط ساعات، بس ما لاحظتش أرقام غريبة.ماأُغماش عليا، بس بحس ساعات إني هقع لما أقوم بسرعة.

مساعد طبي: الأعراض دي ممكن تكون من الدوا الجديد لأنه ممكن يسبب هبوط في الضغط مع الوقوف. أنصحك ترجع للدكتور جهاد في أقرب وقت عشان يراجع جرعة الدوا. دلوقتي قوم واحدة واحدة من القعدة واشرب كمية كفاية من المَيّة.

مريض: شكراً ليك، هاحجز مع دكتور جهاد بكرة. هل لازم أوقف الدوا لحد ما أشوفه؟","لا، مش لازم توقف الدواء, بس انصحك تاخد it with food and drink plenty of water.",الأحسن إنك ما توقفش الدوا لحد ما تشوف دكتور جهاد. أنا هاتصل بيه وهحاول أحجزلك ميعاد النهارده أو بكرة. يا ريت تكمّل على الخطة اللي حاطهالك دكتور جهاد. والأفضل بعد ما تقوم من القعدة ما تمشيش على طول؛ استنى من خمس لعشر ثواني قبل ما تمشي عشان الضغط ما يوّطاش. كمّل قياس ضغط الدم وكمية السوائل اللي بتشربها زي ما دكتور جهاد قال. مهم تتابع معاه بكرة، ومش محتاج تروح الطوارئ.,"ANSWER: لا، مش لازم توقف الدواء, بس انصحك تاخد it with food and drink plenty of water.",,Incorrect
38,"مريض: السلام عليكم، بقالي تلات أيام حاسّة بضيق في النفس شديد، وبقيت مش بعرف أنام وأنا نايمة على ضهري، وكمان لاحظت تورّم كبير في رجلي.

مساعد طبي: وعليكم السلام. فاهم قصدِك. عندِك أي أمراض في القلب؟ أو لاحظتي زيادة في وزنك الفترة الأخيرة؟

مريض: أيوه، عندي قصور في القلب ورجفان أُذيني، وباخد أدويتي بانتظام. وزني زاد 4 كيلو في التلات أيام اللي فاتوا.

مساعد طبي: دي زيادة كبيرة في الوزن. أكلتي أكل مالح قريب؟ وكمان، بتصحي بالليل وإنتِ حاسة باختناق أو صعوبة في التنفّس؟

مريض: أيوه، أكلت وجبة مالحة في تجمع عائلي من أربع أيام. وبالفعل صحيت امبارح مرتين وأنا حاسة كأني باتخنق.

مساعد طبي: دي أعراض مقلقة وبتشير إن قصور القلب بيزيد. حاسة بألم في الصدر أو سخونية؟ وبتقدري تمشي شوية من غير ضيق نفس شديد؟

مريض: مفيش ألم في الصدر ولا سخونية، بس حتى المشي مسافة قصيرة جوه البيت بتخلّيني أحس بتعب شديد وبضيق في النفس.",انا بعتك للمستشفى عشان نعمل تقييم و maybe we need to adjust your medications.,لو فيه تعب شديد وضيق في النفس، ما تتأخريش وتروحي لدكتور القلب، عشان ممكن يكون فيه احتباس سوائل في الجسم وفي الرئة. ولو ما قدرتيش توصلي لدكتورك، روحي لأقرب طوارئ عشان يعملوا الفحوصات ويدّوكي العلاج: مُدرّ بول، وكمان يعملوا تحاليل الدم اللازمة.,ANSWER: انا بعتك للمستشفى عشان نعمل تقييم و maybe we need to adjust your medications.,,Incorrect
39,"مريض: السلام عليكم، عايز أستشيركم في حاجة بتحصل لي في القلب. ساعات بحس كإن قلبي بيقف لحظة أو بيرفرف في صدري، وده مقلقني أوي.

مساعد طبي: وعليكم السلام، فاهم قلقك تماماً. ممكن توصفلي بدقة أكتر إمتى الإحساس ده بيحصل؟ وهل بتحس بأعراض تانية زي ألم في الصدر أو صعوبة/ضيق في التنفس؟

مريض: غالباً بيحصل وأنا شغال لحد وقت متأخر بالليل، خصوصاً لما أكون تحت ضغط كبير. مفيش ألم في الصدر ولا ضيق نفس، بس إحساس الرفرفة ده بيستمر كام ثانية.

مساعد طبي: شكراً على التفاصيل دي. بتشرب قهوة أو مشروبات فيها كافيين؟ وبتشتغل كام ساعة في اليوم؟

مريض: أيوه، بشرب حوالي ٥ أو ٦ فناجين قهوة في اليوم عشان أفضل صاحي، وبشتغل شغلانة إدارية مرهقة جداً. ده له علاقة باللي بحسّه؟

مساعد طبي: أيوه، في احتمال كبير اللي بتحسّه يكون له علاقة بكمية الكافيين الكبيرة والضغط النفسي. الإحساس ده ممكن يبقى انقباضات بطينية مبكرة وغالباً مش خطيرة. أنصحك تقلل الكافيين بالتدريج وتتعامل مع الضغط النفسي، لازم تراجع دكتور قلب عشان يعملك رسم قلب/ECG للتأكد.

مريض: ده بيمطمّن شوية، بس هل لازم أقلق لو الإحساس ده فضل مستمر؟ وإمتى أعرف إني لازم أروح الطوارئ؟","لو الإحساس بقى متكرر أو مع symptoms like dizziness or fainting, go to the emergency. Otherwise, follow up with a cardiologist.",الأفضل تروح الطوارئ لو الرفرفة فضلت أكتر من عشر ثواني، أو جالك لو ضيق النفس، أو ألم في الصدر، أو حسّيت بدوخة أو إنك هيغمى عليك. إنما لو الموضوع مكمل رغم إنك بطّلت الكافيين أو المشروبات اللي فيها كافيين، فالأفضل تِرجع لدكتورك خلال كام يوم عشان يعملّك EKG، أو يركّبلك جهاز يراقب نبض القلب لمدة 24 ساعة.,"ANSWER: لو الإحساس بقى متكرر أو مع symptoms like dizziness or fainting, go to the emergency. Otherwise, follow up with a cardiologist.",,Correct
