id,input,prediction,ground_truth,raw_output,primary_reasoning_objective,judge_label
27,"مريض: دكتور، عندي ألم قوي فالصدر وضيق فالتنفّس من يومين، والحالة قاعدة تسير أسوأ.

مساعد طبي: أفهم قلقك. تقدّر/ين توصف/ين لي طبيعة ألم الصدر؟ وهل عندك/عندِج أي تورّم فالريول؟

مريض: الألم حاد ويزيد ويا النفس، وأحس بخفقان سريع فالقلب. إي نعم، ريولي متورّمة من كم شهر.

مساعد طبي: على حسب تاريخِج الطبي مع متلازمة الأجسام المضادّة للفوسفوليبيد والجلطات اللي قبل، هذي أعراض تخوّف وتحتاج تقييم على طول. هل تاخذين أبيكسابان مثل ما هو موصوف لج؟

مريض: إي، آخذَه بانتظام. بس السنة اللي طافت صار صعب علي أسوي أي مجهود، حتى طلعة الدرج صارت تتعبني وايد.

مساعد طبي: هالتدهور شوي شوي مع الأعراض اللي عندِج الحين يدل على حالة خطيرة. بطلب CT scan للرئة الحين وبكلم فريق الطوارئ المتخصص بالجلطات الرئوية.

مريض: يعني الوضع خطير وايد؟ بعد أحس بدوخة، كأني ممكن أطيح أو أفقد الوعي.",هالأعراض مع تاريخِج يرجح جلطة رئوية، لازم نعمل CT scan على طول ونبدأ بتreatment. هأمر نقلك للعيادة عشان نبدأ العلاج.,عندك أعراض جلطة فالرئة، هذي حالة طارئة. تستوي يوم تنسد شرايين الرئة بجلطة دم، وغالبًا تكون طالعة من أوردة الريل. تحتاج تدخّل عاجل، ولازم تسير أقرب مستشفى الحين لأن الحالة  وايد خطيرة.,ANSWER: هالأعراض مع تاريخِج يرجح جلطة رئوية، لازم نعمل CT scan على طول ونبدأ بتreatment. هأمر نقلك للعيادة عشان نبدأ العلاج.,,Incorrect
28,"مريض: السلام عليكم دكتور، أنا وايد خايفة. من ثلاثة أيام وأنا أكح دم، والكمية كبيرة وتخوّف. وبعد لاحظت بعد في دم في البول.

مساعد طبي: وعليكم السلام، أفهم خوفج تماماً. هالأعراض لازم ننخذهّا بجد وبشكل سريع. لاحظتي أي أعراض ثانية هالفترة؟ وشو تاريخج المرضي من قبل؟

مريض: إي نعم، طلعت لي بقع بنفسجية يديدة على ذراعي، وحاسّة بحرارة وتعب قوي. وبخصوص تاريخي المرضي، من فترة فيني آلام فالمفاصل وطفح بوجهي. وامي فيها الذئبة الحمراء.

مساعد طبي: هذي معلومات وايد مهمة. وجود تاريخ عائلي للذئبة والأعراض اللي تقولينها — الكحة مع دم، دم فالبول، والطفح — يخلّينا نشكّ باحتمال متلازمة رئوية كلوية. هذي حالة طارئة وتحتاج تدخّل على طول.

مريض: متلازمة رئوية كلوية؟ يعني خطيرة؟ وش معناتها بالضبط؟

مساعد طبي: هيه، حالة خطيرة وتأثر على الرئة والكلية مع بعض بسبب التهاب فالأوعية الدموية الصغيرة. نحتاج نسوي فحوصات بسرعة ونبدأ كورتيزون بجرعات عالية بأسرع وقت. بتواصل ويا الدكتور خالد عشان يقيّم حالتج بسرعة.

مريض: مشكورين على التوضيح. أنا جاهزة لأي فحوصات أو علاج لازم. متى أقدر أشوف الدكتور خالد؟ وهل حالتي بتتحسّن مع العلاج؟",هالمتلازمة خطيرة بس مع العلاج المناسب بتتحسن. الدكتور خالد هيعاينك اليوم عشان نبدأ العلاج على طول.,حالتك تحتاج عناية مستعجلة، لأن عندك التهاب بالأوعية الدموية الصغيرة، ولازم نأكد التشخيص بتحاليل دم. بشكل عام هالحالة تستجيب للعلاج المكثّف بالستيرويدز، وبتتحسّن الأعراض عندك.,ANSWER: هالمتلازمة خطيرة بس مع العلاج المناسب بتتحسن. الدكتور خالد هيعاينك اليوم عشان نبدأ العلاج على طول.,,Correct
29,"مريضة: السلام عليكم، أنا زوجة المريض. ريلي عمره خمس وثمانين سنة وعنده خرف متقدّم. من يومين كان ياخذ أدويته الصبح وشرق، ومن ذاك الوقت وهو يكحّ وايد وعنده حرارة.

مساعد طبي: وعليكم السلام. أفهم قلقج. تقدرين توصفين لي الكحّة؟ هل يطلع معاه بلغم ولا لا؟ ولاحظتي عليه ضيق في النفس؟

مريضة: إي نعم، الكحّة وياها بلغم، وصار يحتاج أكسجين لترين فالدقيقة وهذا شي يديد عليه. وبعد مبين عليه تعبان وايد ونبضه سريع.

مساعد طبي: هالأعراض مقلقة خصوصًا عقب سالفة الشرقه. تتذكرين أي دواء كان ياخذه يوم شرق؟ وسويتو أشعّة على الصدر؟

مريضة: كان ياخذ حبوبه الصبح اللي دايم ياخذهن، وإي نعم سوّينا أشعّة سينية للصدر وبيّنت منطقة التهاب فالفص السفلي اليمين. الدكتور قال شكلها مثل الوتد.

مساعد طبي: على حسب الأعراض والأشعّة، مبين إن ريلج عنده التهاب رئوي استنشاقي بسبب حادثة الشرقه. هذي حالة طارئة وتحتاج تدخّل طبي بأسرع وقت. ممكن نحتاج نسوي أشعّة مقطعية أو منظار للشُعب عشان نتأكد ما فيه بقايا من الدوا فالرئة.

مريضة: هل هذا خطير؟ وش اللي لازم نسويه الحين؟ أنا وايد خايفة عليه.",هالأمر خطير، لازم نبدأ بالعلاج بالأنتيبيوتك الفوري، ونقله للمستشفى عشان نراقب حالته ونعالجه بالأنتيبيوتك بالوريد.,هالمرض مب خطير، بس يحتاج علاج بسرعة. الأفضل تدخل المستشفى عشان نسوي الفحوصات اللازمة، ومن ضمنها أشعة مقطعية على الرئتين. ممكن نحتاج نسوي منظار للشعب الهوائية عشان نشوف إذا فيه بقايا من حبة الدوا ونقدر نطلعها. وبعد بنحتاج أخصائي نطق يقيّم البلع عندك عشان ما يصير شفط بالغلط وتتكرر التهابات بالرئة فالمستقبل. الوضع يباله كم يوم لين يتحسّن، بس الحمدلله هالمرض له علاج.,ANSWER: هالأمر خطير، لازم نبدأ بالعلاج بالأنتيبيوتك الفوري، ونقله للمستشفى عشان نراقب حالته ونعالجه بالأنتيبيوتك بالوريد.,,Correct
30,"مريض: السلام عليكم دكتور، أنا فيني ضيق نفس من أكثر عن سنة، وشخّصوني ربو بس الأدوية ما ساعدتني أبد.

مساعد طبي: وعليكم السلام. فاهم اللي تمرّين فيه. تقدرين توصفين لي متى يزيد ضيق النفس ويصير أسوأ؟ وشو الأدوية اللي جرّبتيها؟

مريض: يزيد وايد يوم أتمدّد عالسرير، وما أقدر أنام وأنا منسدحة. وبعد يزيد مع أي مجهود بسيط. جرّبت بخّاخات الكورتيزون وموسّعات الشعب، وحتى خذت حبوب كورتيزون كذا مرة وزاد وزني وايد.

مساعد طبي: هالشي يخوّف، بالذات إن الأعراض ما تحسّنت مع علاج الربو. تحسين بأي ضغط في منطقة الرقبة أو الصدر؟ وعندج تاريخ تدخين أو حساسية؟

مريض: لا أدخّن وما عندي حساسية، بس إي نعم، أحس بضغط غريب تحت الرقبة. وبعد اختبار وظائف الرئة الأخير وبيّن شي مب طبيعي في منحنى الزفير مثل ما قال لي الدكتور.

مساعد طبي: حسب الأعراض اللي تقولينها—خصوصاً ضيق النفس يوم تنسدحين، وعدم الاستجابة لعلاج الربو، والضغط في الرقبة—أعتقد نحتاج فحوصات عاجلة. بحوّلج على طول تسوين CT للرقبة والصدر عشان نتأكد ما في انسداد في القصبة الهوائية.

مريض: انسداد في القصبة الهوائية؟ هالشي يفسّر ليش أدوية الربو ما نفعت وياي. مشكور دكتور، متى أقدر أسوي هالأشعة؟",هالشي مهم، هأطلب من مساعدي يحدد لك موعد اليوم أو الغد. بعد ما نلقي نظرة على الأشعة، هأقرر الخطوة التالية.,بنحجز الفحوصات بأقرب وقت ممكن. هذي حالة انسداد مزمن فمجرى الهوا ومعاها صعوبة فالتنفس، وبنسوي فحوصات تصوير عشان نحدد إذا في تضخّم فالغدّة الدرقية ولا كتلة ضاغطة على القصبة الهوائية.,ANSWER: هالشي مهم، هأطلب من مساعدي يحدد لك موعد اليوم أو الغد. بعد ما نلقي نظرة على الأشعة، هأقرر الخطوة التالية.,,Incorrect
31,"مريض: دكتور، عندي ألم قوي وايد في الخصية اليسار من تقريباً ساعتين. قمت من النوم على هالألم فجأة وبشكل قوي.

مساعد طبي: فاهم عليك إن الألم قوي وياك فجأة. تحس بأي أعراض ثانية مثل الغثيان أو الترجيع؟ وهل صار لك أي ضربة أو إصابة بهالمنطقة  من قريب؟

مريض: إي نعم، فيني غثيان قوي ورجعت مرتين من يوم بدا الألم. ما صارت لي أي إصابة، الألم بدا فجأة وأنا نايم.

مساعد طبي: هذي أعراض تخوّف وتحتاج تدخل طبي سريع. بحوّلك مباشرة لدكتور خالد في الطوارئ. هذا يشبه حالة التواء الخصية، اللي تحتاج تدخل جراحي عاجل.

مريض: التواء الخصية؟ يعني هذا خطير؟ أنا رياضي وخايف يأثر على مستقبلي الرياضي.",هالأمر خطير، لكن لو تم العلاج في الوقت، يمكن إنقاذ الخصية. لا تهمل، هيا للطبيع.,التواء الخصية حالة طارئة وما ينفع نأخر علاجها. لازم تسير الحين فوراً للطوارئ عشان يسوّون لك التقييم اللازم. إذا أهملت العلاج ممكن تفقد خصيتك. غالباً ما بيأثر على صحتك بشكل عام ولا على مشوارك الرياضي، بس بيأثر على خصوبتك.,ANSWER: هالأمر خطير، لكن لو تم العلاج في الوقت، يمكن إنقاذ الخصية. لا تهمل، هيا للطبيع.,,Incorrect
32,"مريض: دكتور، فيني ألم قوي وايد في الجهة اليسار من ظهري من البارحة  في الليل، والألم نازل لين المنطقة التناسلية. بعد أحس بحرارة عالية وايد ورعشة.

مساعد طبي: فاهم خوفك. عندك تاريخ قبل مع حصى الكلى؟ ولاحظت أي تغيير في لون البول أو ريحته؟

مريض: إي نعم، عندي حصوة حجمها 8 ملم في الكلية اليسار، والعيادة اللي عندنا كانوا يراقبونها. البول صار عكر وريحته خايسة، وكمية البول قلت وايد من 12 ساعة

مساعد طبي: هذي أعراض خطيرة وايد. مع الحرارة والرعشة وتغيّر البول وتاريخ حصى الكلى، ممكن يدل على التهاب قوي في الجهاز البولي. عندج/عندك أمراض ثانية مثل السكري؟

مريض: إي، عندي سكري نوع ثاني. دكتور، أحس بدوخة قوية وايد ومخي مب راكز، وأحس إني مب طبيعي أبد

مساعد طبي: هذي حالة طوارئ. الأعراض اللي تقولينها/تقولها مع حصوة الكلى تشير لاحتمال التهاب/إنتان بولي انسدادي. لازم ننقلج/ننقلك فوراً للمستشفى عشان نسوي فحوصات بسرعة وتاخذين/تاخذ مضادات حيوية وسوايل بالوريد، وممكن تحتاجين/تحتاج تدخل جراحي عاجل

مريض: الله يعينني... الوضع خطير لهالدرجة؟ أنا/أنا خايفة وايد",لا تهمشين/تهمش. هالحالة خطيرة، بس مع العلاج السريع هتكون بخير. هنتقلج/ننقلك للمستشفى فوراً عشان نبدأ العلاج.,هي للأسف الوضع خطير. لازم تروحين المستشفى بأسرع وقت عشان نتأكد من التشخيص، ونبدأ مضاد حيوي عن طريق الوريد، ونسوي فحص ألتراساوند عشان نتأكد إذا في انسداد بسبب الحصوة، ونسوي قسطرة للانسداد، ونسوي سحب للحصى ونشيل التقرّح.,ANSWER: لا تهمشين/تهمش. هالحالة خطيرة، بس مع العلاج السريع هتكون بخير. هنتقلج/ننقلك للمستشفى فوراً عشان نبدأ العلاج.,,Correct
33,"مريض: السلام عليكم دكتور، أنا وايد متوتر وخايف من حالتي. من ثلاث أيام طلعت لي حَبّة صغيرة فـي المنطقة التناسلية، بس الوضع تدهور بسرعة وايد

مساعد طبي: وعليكم السلام، أفهم خوفك. خبرني بالتفصيل شو الأعراض اللي تحس فيها الحين وكيف تطورت هالحَبّة؟

مريض: الألم صار قوي وايد فـي كيس الصفن والمنطقة اللي بين الريول، وفيه انتفاخ واحمرار. والاخس إن الجلد صار لونه بنفسجي غامج، ويوم ألمسه أحس بصوت/إحساس غريب كأنه فقاعات تحت الجلد

مساعد طبي: هذي أعراض خطيرة وايد. تحس بحرارة أو رجفة/قشعريرة؟ وخبرني عن صحتك بشكل عام، عندك أي أمراض مزمنة؟

مريض: إي نعم، عندي حرارة وأحس بتعب قوي وضعف عام. أنا فيني سكري من سنين وللأسف السكر عندي مب منتظم، ووزني زايد وايد. بعد صاير صعب عليّ أتحرك فما أقدر أهتم بنظافتي الشخصية مثل ما لازم

مساعد طبي: هذي حالة طوارئ خطر وايد اسمها غرغرينا فورنييه. لازم أحوّلك فوراً للمستشفى عشان يسوّون لك عملية جراحية بسرعة ويعطونك مضادات حيوية قوية عن طريق الوريد. ما يجوز نتأخر أبداً

مريض: يا ساتر، الوضع خطير لهالدرجة؟ أنا وايد خايف، شو بيصير إذا ما رحت المستشفى الحين؟",لو ما تروح المستشفى فوراً، هالحالة ممكن تودي لعدوى خطيرة أو حتى موت. هالحب ممكن يتفجر أو يتسبب في sepsis.,هي، هالشي خطير وخطير وايد. لازم تروح المستشفى بأسرع وقت ممكن. الهدف إنهم يبدون علاج سريع بمضادّ حيوي عن طريق الوريد، ومعاه جراحة عاجلة عشان يشلون الأنسجة الميتة والملتهبة ويوقفون انتشار البكتيريا ويضبطون ارتفاع السكر. الحمدلله هالمرض ممكن يتعالج، بس ما في وقت للتأخير لأنه ممكن يسبب فشل بالأعضاء ووفاة إذا ما تعالج بسرعة. تحرك الحين ولا تتأخر.,ANSWER: لو ما تروح المستشفى فوراً، هالحالة ممكن تودي لعدوى خطيرة أو حتى موت. هالحب ممكن يتفجر أو يتسبب في sepsis.,,Correct
34,"مريض: السلام عليكم دكتور، أبي مساعدة ضرورية الحين. عندي انتصاب مؤلم وايد من أكثر عن ست ساعات وما أقدر أتحمّل الألم.

مساعد طبي: وعليكم السلام، فاهم إن الموضوع صعب. عندك أي أمراض مزمنة؟ وخذت أي أدوية من فترة، خصوصاً أدوية لعلاج ضعف الانتصاب؟

مريض: أنا عندي فقر الدم المنجلي من سنين، وصارت لي نوبات خفيفة قبل بس كانت تروح بروحها. ما خذت أي أدوية للانتصاب ولا أي مواد ممنوعة.

مساعد طبي: من اللي توصفه ومع تاريخك المرضي مع فقر الدم المنجلي، هالشي يبين إنه قساح إقفاري، وهذي حالة طارئة. كم تقيّم شدة الألم من 1 إلى 10؟

مريض: الألم قوي وايد، أقيّمه 9 من 10. المنطقة صلبة وايد والألم ما ينطاق. جرّبت أغيّر وضعية النوم والجلوس بس ما منه فايدة.

مساعد طبي: هذي حالة طبية طارئة وتحتاج تدخل فوري. بحوّلك مباشرة لدكتور خالد في قسم المسالك البولية. العلاج يحتاج سحب دم من المنطقة وغسلها وبعدها حقن دواء فينيل إيفرين.

مريض: مشكور دكتور، أقدّر سرعتك. متى أقدر أشوف الدكتور خالد؟ وهل الحالة خطيرة صدق؟",هالشي خطير و لازم تتعامل معاه فوري. هالظروف ما تستاهل تأخير. هالظروف ما تستاهل تأخير.,القساح الإقفاري يعني إن الانتصاب يطوّل وايد (غالبًا أكثر من 4 ساعات) والدم يتجمع في القضيب بدون ما يكون فيه تدفّق دم كافي. بعد كم ساعة، نقص الأكسجين ممكن يسبب موت خلايا. عشان جي لازم تروح فورًا الطوارئ عشان تاخذ العلاج المناسب.,ANSWER: هالشي خطير و لازم تتعامل معاه فوري. هالظروف ما تستاهل تأخير. هالظروف ما تستاهل تأخير.,,Incorrect
35,"مريض: السلام عليكم دكتور، فيني ألم قوي وايد تحت البطن وما أقدر أتبول من تقريباً عشر ساعات. الألم ما ينطاق وبطني منتفخ بشكل واضح.

مساعد طبي: وعليكم السلام، فاهم عليك إن الوضع متعب وايد. عندك تاريخ من قبل بمشاكل فالبروستات أو صعوبة فالتبول؟

مريض: إي نعم، عندي تضخّم فالبروستات من سنين وعندي ضعف فاندفاع البول وتنقيط، بس هذي أول مرة ما أقدر أتبول نهائياً.

مساعد طبي: خذيت أي أدوية يديدة قريب؟ وتحس بانتفاخ أو كتلة تعور تحت البطن؟

مريض: إي، بديت آخذ دوا للبرد والإنفلونزا فيه سودوإيفيدرين من كم يوم. وأحس بشي صلب وتعور وايد تحت البطن إذا لمستها.

مساعد طبي: هذي حالة طارئة اسمها احتباس بول حاد. السودوإيفيدرين ممكن يزيد أعراض تضخّم البروستات. تحتاج تدخل على طول عشان نفرّغ المثانة عن طريق قسطرة بولية. لازم توقف دوا البرد فوراً وتروح الطوارئ الحين.

مريض: فهمت، بوقف الدوا الحين. في شي أقدر أسويه عشان يخف الألم لين أوصل المستشفى؟","شرب كمية كبيرة من الماء وخذ حمام دافى عشان تخفف التوتر, بس لازم تروح الطوارئ على طول عشان نحل المشكلة.",الأفضل تروح المستشفى الحين. الدكتور بيدخل لك قسطرة بول عشان يفرّغ المثانة، وبتحس براحة على طول. ممكن تاخذ باراسيتامول 500 مليغرام قبل لا تطلع من البيت، بس الأفضل تروح الطوارئ الحين، وأنا بخبر الطوارئ إنك بتيي عشان يجهزون خطة العلاج.,"ANSWER: شرب كمية كبيرة من الماء وخذ حمام دافى عشان تخفف التوتر, بس لازم تروح الطوارئ على طول عشان نحل المشكلة.",,Incorrect
36,"مريض: السلام عليكم، أحس بألم قوي في صدري من تقريباً عشرين دقيقة. بدأ فجأة وأنا أمشي، مثل ضغط ثقيل في نص الصدر.

مساعد طبي: وعليكم السلام. آسف أسمع هالشي. هل الألم يمتد لأماكن ثانية في جسمك؟ وهل تحسين بأعراض ثانية مثل الغثيان أو التعرّق؟

مريض: إي نعم، الألم واصل لفكّي اليسار والحين أحس بغثيان وعرق بارد. عمري ثمانية وخمسين وعندي تاريخ بارتفاع الدهون بالدم وأدخن علبة سجائر كل يوم.

مساعد طبي: هذي أعراض خطيرة وايد وتحتاج عناية طبية سريعة. لازم تتصلين على رقم الطوارئ ٩٩٩ الحين أو تروحين طوارئ أقرب مستشفى. لا تسوقين السيارة بروحج.

مريض: تعتقد إنها نوبة قلبية؟ أنا خايف/ة وايد والألم ما يروح.

مساعد طبي: الأعراض اللي توصفينها—ألم قوي بالصدر ويمتد للفك مع الغثيان والتعرّق—لازم تنقيم بشكل عاجل عشان نستبعد النوبة القلبية. لو سمحتي اتصلي بـ٩٩٩ الحين ولا تتريين.

مريض: أوكي، بتصل بالطوارئ الحين. مشكور/ة على المساعدة، أنا وايد متوترة.",لا تهمشين الأعراض، هالأعراض تستاهل عناية عاجلة. هأطلب سيارة إسعاف عشان تروحين المستشفى.,هيه، اتصل بالطوارئ الحين، وخَلّ حد من اللي فالبيت يساعدك ويفتح الباب للفريق الطبي. المسعفين بيَسوّون لك تخطيط قلب عشان يتأكدون إذا هي نوبة قلبية، وممكن يعطونك أسبرين. وأنا بتواصل مع الإسعاف وبقول لهم يسوّون الإجراءات اللازمة عشان يجهّزون لقسطرة القلب إذا تأكدنا من التشخيص. اتصل بالطوارئ الحين فورًا.,ANSWER: لا تهمشين الأعراض، هالأعراض تستاهل عناية عاجلة. هأطلب سيارة إسعاف عشان تروحين المستشفى.,,Correct
37,"مريض: السلام عليكم، أحس بدوخة وضعف وايد من يومين، خصوصاً يوم أقوم بسرعة من القعدة أو من النوم.

مساعد طبي: وعليكم السلام، أفهم قلقك. هل بديت تاخذ أي أدوية يديدة هالأيام؟ وشي ألم فالصدَر أو ضيق فالنَّفَس مع هالأعراض؟

مريض: هيه نعم، بديت آخذ فوروسيمايد قبل تقريباً أسبوع حق القلب. ما أحس بألم فالصدَر ولا بضيق فالنَّفَس، بس الدوخة يوم أقوم.

مساعد طبي: هالمعلومة وايد مهمة. هل تقيس ضغطك فالبيت؟ ولاحظت خفقان قوي فالقلب أو صادف إنك تغمى عليك؟

مريض: أقيس الضغط مرات، بس ما لاحظت أرقام غريبة. ما غمّى علي، بس أحس أحياناً إني بطيح يوم أقوم بسرعة.

مساعد طبي: أعراضك ممكن تكون من الدوا اليديد، لأنه ممكن يسبب هبوط فالضغط يوم توقف. أنصحك تراجع الدكتور جهاد بأقرب وقت عشان يراجعون جرعة الدوا. حالياً، قوم شوي شوي من القعدة واشرب كمية كفاية ماي.

مريض: مشكور، بحجز موعد عند الدكتور جهاد باچر. لازم أوقف الدوا لين أشوفه؟",لا، ما توقف الدوا. بس انصحك تشرب ماي plenty and take it easy when you stand up.,الأفضل لا توقف الدوا لين تجوف دكتور جهاد. أنا باتصل فيه وبحاول أحجز لك موعد اليوم أو باچر. رجاءً تم على الخطة اللي حاطّها لك دكتور جهاد. والأفضل بعد ما تقوم من القعدة لا تتحرك على طول؛ اتريا من خمس إلى عشر ثواني قبل لا تمشي عشان ما ينزل الضغط. واصل تقيس ضغط الدم وكمية السوائل اللي تشربها مثل ما حدّدها دكتور جهاد. مهم تراجعه باچر، وما له داعي تروح الطوارئ.,ANSWER: لا، ما توقف الدوا. بس انصحك تشرب ماي plenty and take it easy when you stand up.,,Incorrect
38,"مريض: السلام عليكم، من ثلاثة أيام وأنا فيني ضيق نفس قوي، وصرت ما أقدر أنام وأنا منسدحة على ظهري، وبعد لاحظت ورم كبير في ريولي.

مساعد طبي: وعليكم السلام. فاهم قلقج. عندج من قبل أي أمراض بالقلب؟ ولا لاحظتي إن وزنج زاد هالفترة؟

مريض: إي نعم، عندي قصور في القلب ورجفان أذيني، وآخذ أدويتي بانتظام. وزني زاد أربعة كيلو خلال الثلاث أيام اللي مرت.

مساعد طبي: هذي زيادة كبيرة بالوزن. كلتي شي مالح  من قريب؟ وهل تقعدين من النوم بالليل وإنتي حاسة باختناق أو صعوبة بالتنفس؟

مريض: إي، كلت وجبة مالحة في يمعة أهل قبل أربعة أيام. وفعلاً قمت البارحة مرتين وأنا حاسة كأني أختنق.

مساعد طبي: هالأعراض تخوف وتدل إن قصور القلب زاد. تحسين بألم في الصدر أو حرارة؟ وتقدرين تمشين شوي بدون ما ييج ضيق نفس قوي؟

مريض: ما في ألم بالصدر ولا حرارة، بس حتى لو أمشي مسافة قصيرة فالبيت أحس بتعب قوي وضيق نفس.",هالأعراض دلالة على تفاقم قصور القلب، لازم نعدل الدواء ونعمل بعض الفحوصات. انصحك ترجع المستشفى عشان نقدر نتحكم في الحالة.,إذا في تعب قوي وضيق نفس، لا تتأخرين وتروحين لدكتور القلب، لأن ممكن يكون في احتباس سوائل بالجسم وبالرئتين. وإذا ما قدرتي توصلين لطبيبج، روحي لأقرب طوارئ عشان يسوّون لج الفحوصات ويعطونج العلاج: مدرّ بول، ويسوّون تحاليل الدم اللازمة.,ANSWER: هالأعراض دلالة على تفاقم قصور القلب، لازم نعدل الدواء ونعمل بعض الفحوصات. انصحك ترجع المستشفى عشان نقدر نتحكم في الحالة.,,Incorrect
39,"مريض: السلام عليكم، أبغي أستشيركم في شي يصير لي فالقلب. مرات أحس كأن قلبي يوقف لحظة أو يخفق/يرفرف فصدري، وهذا مخوّفني وايد.

مساعد طبي: وعليكم السلام، فاهم خوفك تماماً. تقدر توصف لي بشكل أوضح متى تصير هالأحاسيس؟ وهل تحس بأعراض ثانية مثل ألم فالصدَر أو ضيق فالنَّفَس؟

مريض: عادةً تصير وقت الدوام المتأخر فالليل، خصوصاً يوم أكون تحت ضغط قوي. ما أحس بألم فالصدَر ولا بضيق فالنَّفَس، بس هالإحساس بالرفرفة يستمر ثواني بسيطة.

مساعد طبي: يعطيك العافية على هالتفاصيل. تشرب قهوة أو مشروبات فيها كافيين؟ وكم ساعة تداوم باليوم؟

مريض: إي نعم، أشرب تقريباً 5 أو 6 فناجين قهوة باليوم عشان أبقى صاحي، وأشتغل بوظيفة إدارية متعبة وايد. هل له علاقة باللي أحس فيه؟

مساعد طبي: إي، احتمال كبير اللي تحس فيه مرتبط بكمية الكافيين الكبيرة والضغط النفسي. هالأحاسيس ممكن تكون انقباضات بطينية مبكرة وغالباً ما تكون خطيرة. أنصحك تقلل الكافيين شوي شوي وتتحكم بالضغط النفسي، ولازم تراجع طبيب قلب عشان يسوي لك تخطيط قلب ويتأكد.

مريض: هذا يطمن شوي، بس هل لازم أقلق إذا استمرت هالأحاسيس؟ ومتى لازم أروح الطوارئ الحين؟",ما تقلق، بس لو هالأحاسيس تصير مع ضيق فالنَّفَس أو ألم فالصدر، أو لو كنت تغمى، لازم تروح الطوارئ فور.,الأفضل تسير الطوارئ إذا استمرت الرفرفة أكثر من عشر ثواني، أو اذا يالك ضيق نفس، أو ألم في الصدر، أو حسّيت بدوخة أو إنك بتغمى عليك. بس إذا الأمور بعدها مستمرة رغم إنك وقّفت الكافيين أو المشروبات اللي فيها كافيين، فالأفضل تجوف دكتورك خلال كم يوم عشان يسوّون لك EKG، أو تركّب جهاز يراقب نبض القلب لمدة 24 ساعة.,ANSWER: ما تقلق، بس لو هالأحاسيس تصير مع ضيق فالنَّفَس أو ألم فالصدر، أو لو كنت تغمى، لازم تروح الطوارئ فور.,,Correct
40,"مريض: السلام عليكم دكتور، أنا محتارة بخصوص دواء الضغط اللي وصفه لي الدكتور جهاد. أحس إني بخير ومافيني شي، فليش آخذ الدوا؟

مساعد طبي: وعليكم السلام. أفهم قلقِج. ممكن تقولين لي شو نوع الدوا اللي وصفه لج الدكتور ومن متى؟

مريض: وصف لي دوا اسمه ليسينوبريل من أسبوعين، بس أنا خايفة أعتمد عليه طول عمري. وبعدين أنا ما أحس بأي أعراض أبدا.

مساعد طبي: هذا إحساس طبيعي وايد. ضغط الدم العالي يسمونه “القاتل الصامت” لأنه غالباً ما يعطي أعراض. بس عدم وجود أعراض ما يعني إن الضغط ما يضر. تتذكرين قراءات الضغط عندج؟ وهل عندج تاريخ عائلي لأمراض القلب؟

مريض: هيه، أمي صار لها جلطة دماغية قبل سنين. ووزني زايد شوي بصراحة. بس ما أبغي أعتمد على الأدوية، ممكن أتحسن بالرياضة والأكل بس؟

مساعد طبي: ممتاز إنج تفكرين تغيّرين نمط الحياة! نظام داش الغذائي (DASH) وتقليل الوزن مهمين وايد عشان نضبط الضغط. بس مع التاريخ العائلي ووزنج الحالي، الدوا مع تغيير النمط يعطي أحسن حماية. الدوا مب إدمان، هو حماية لقلبج وأوعيتج الدموية.

مريض: يعني ممكن بالمستقبل أوقف الدوا إذا نزلت وزني وغيّرت أكلي؟ وشو علامات الخطر اللي لازم أنتبه لها؟

مساعد طبي: نعم، مع نزول وزن كبير وتحسّن نمط الحياة، ممكن الدكتور يقرر يقلّل الجرعة أو يوقفه شوي شوي. أمّا علامات الخطر: صداع قوي فجأة، تشويش في النظر، أو ألم صدر شديد. هذي تحتاج عناية فورية. أنصحج تبدين الدوا وتلتزمين بالنظام الغذائي مع بعض.

مريض: مشكور/ة، هالشي طمّني وايد. ببدأ بالدوا وبركّز على تقليل الوزن. وبراجع الدكتور جهاد باستمرار عشان يتابع تحسّني.",هالشي يا عذبي. ابدأ الدوا وركز على تقليل الوزن ورياضة. برجع الدكتور جهاد كل شهر عشان يتابع.,هالقرار زين. لازم تاخذين الدوا وتخفّفين وزنج بتقليل الملح والسكريات وتسوين رياضة كل يوم، وتتابعين مع الدكتور لمدة ست شهور على الأقل. وإذا تغيّرت حالتج الصحية، اتصلي بطبيبج.,ANSWER: هالشي يا عذبي. ابدأ الدوا وركز على تقليل الوزن ورياضة. برجع الدكتور جهاد كل شهر عشان يتابع.,,Incorrect
