id,input,prediction,ground_truth
12,"تتصف العصيدة الشريانية بما يلي عدا:

A) هي تثخن موضعي في طبقة ال Media
B) تكاثر الخلايا العضلية الملساء
C) ترسب الكولسترول في ال Macrophages
D) الأول والثاني",D,A
13,"يتصف تقلص العضالت الملس بما يلي عدا:

A) يقوم الكالمودولين بدور مشابه لعمل الترومبين في العضلات الهيكلية
B) يكفي انخفاض ترکيز شوارد الكالسيوم دون المستوى الحرج لحدوث السترخاء العضلي
C) يحتوي غشاء العضلة الملساء على انماط متعددة من البروتينات المستقبلة
D) يستمر ارتباط جسور الميوزين مع خيوط اللاكتين لفترة اطول من مثيالتها في العضالت الهيكلة",A,B
14,"اشر الاحتمال المقبول:

A) ان التحام الابهرين الظهريين يستمر حتى الشهرالخامس
B) تعطي قوس الابهر الثالثة جزء من السباتي الأصلي
C) يعطي كيس الأبهر كامل الجذع العضدي الرأسي
D) تشكل كل قوس الاهرية قناه شريانية مؤقتة",A,B
15,"في تطور القلب:

A) مصير القرن الأيسر للجيب الوريدي هو الجيب الإكليلي
B) يتم انغلاق الفوهة الأولية بين الأذينتان بعد الولادة مباشرة
C) معظم الحواجز القلبية تتشكل بين الأيام 16 حتى 27
D) كل ما سبق صحيح
E) كل ما سبق خط",A,A
16,"في الربو القصبي كل ما يلي صحيح ما عدا:

A) هجمات متقطعة من الزلة التنفسية.
B) مع أو بدون وزيز.
C) فرط ارتكاس قصبي.
D) تنزل الهجمة تلقائيًا أو بالمعالجة.
E) السعال موجود دائمًا.",E,E
17,"في الاصابة بداء وحيدات النوى الخمجي كل ما يلي صحيح عدا:

A) يعتبر فيروس ايبشتايف بار EBV عامال"" محرضا"" لممفوما بوركيت في افريقي
B) أكثر خطورة عند المصاب بفقر دـ بنقص الحديد
C) تمزؽ الطحاؿ ىو االختالط االكثر خطور
D) قد تؤدي الضخامة الشديدة في الموزتيف والعقد البمغمية المرافقة الى عسرة تنفسية شديدة
E) الطفح ليس مف المظاىر النموذجية",E,B
18,"يختلف كامن فعل الليف العضلي القلبي عن كامن فعل الليف العقدي القلبي بما يلي عدا:

A) القيمة السلبية القصوى التي يصل إليها كامن الغشاء
B) قنوات الصوديوم السريعة المسؤولة عن زوال الاستقطاب
C) المدة الزمنية لكامن الفعل
D) طور الستقرار",B,B
19,"اختر الاجابة الصحيحة:

A) هرمون جارات الدرق يؤدي إلى زيادة الكالسيوم في الدم
B) تملك حاطمات العظم مستقبلات لهرمون جارات الدرق على سطحها
C) الكالسيتونين يزيد عملية التعظم عن طريق تثبيط نشاط حاطمات العظم
D) A+C
E) كل ما سبق خطأ",E,D
20,"مادة السورفاكتانت تنتج من:

A) الخلايا السنخية نمط 1
B) الخلايا السنخية نمط 2
C) الشعيرات الدموية
D) الاوعية اللمفية
E) القصبات الثانوية",B,B
21,"في النفث الدموي الحاد كل ما يلي صحيح ما عدا:

A) لون الدم أسود
B) الـ PH قلوية
C) مصدره تحت الحبال الصوتية
D) يترافق مع السعال
E) يشاهد بالسل الكهفي",B,A
22,"من الأدوية التي تزيد من صنع الغلوبيولين الرابط للتريوكسين:

A) انسولين
B) أسبرين
C) بيرفينازون
D) كل ما سبق صحيح",D,C
23,"هذا الجزء من الكظر تشتق خلاياه من العرف العصبي انه:

A) الطبقة الحبيبية
B) الطبقة الحزمية
C) الطبقة الشبكية
D) لب الكظر
E) محفظة الكظر",C,D
24,"في مراحل نضج الرئتين تتشكل الاسناخ الاولية خلال:

A) الفترة الغدية الكاذبة
B) الفترة القنوية
C) فترة الكيس الانتهائي
D) الفترة السنخية
E) خلال الثلثين الاخيرين للحمل",B,C
25,"كل ما يلي من الملحقات الجلدية ما عدا:

A) الغدد المصلية الخارجية
B) الأشعار
C) الغدد المصلية العرقية
D) الغدد الدهنية",A,A
26,"كل مما يلي حول التهاب الكبد الخاطف صحيح ما عدا:

A) يحدث غالباً خلال 8 أسابيع من الإصابة بالتهاب الكبد الحاد
B) أهم الملامح السريرية هو دخول المريض في اعتلال دماغي
C) احتمال البقاء على قيد الحياة عند حدوث السبات أقل من %20
D) يحدث عادة قصور قلبي مرافق لتخرب الخلايا الكبدية",D,D
27,"كل ما يلي صحيح عن التسمم الوشيقي:

A) يصيب االنسان والحيوان
B) يترافق مع ارتفاع حرارة مع بقاء المريض تام الوعي
C) يترافق مع ازدواج رؤية
D) يترافق مع دوخة وعسر بلع
E) تظهر اعراضه بعد 5 ساعات من تناول الطعام المسمم",A,B
28,"ما هي العيارات الصحيحة حول الوسيط نيتريك أوكسيد؟

A) مثبطات الأنزيم المصنع تشمل المركبات (LNMMA) و (LNAME).
B) منشطات الأنزيم المصنع تشمل نيتروغليسيرن و إيزوسوربيد.
C) منشطات الأنزيم المصنع تشمل إيزوسوربيد داي تنرات و صوديوم نتروبروسيد.
D) مثبطات الأنزيم المصنع تشمل أحماض الهيموغلوبين وارتفاع الضغط الشرياني",D,B
29,"واحدة من العبارات التالية فيما يخص دور المهاد خاطئة:

A) تمر جميع المسالك الحسية في أثناء سيرها نحو القشرة المخية الحديثة بالمهاد
B) للمهاد دور في الإدراك الفج للأحاسيس
C) يمكن لحس الألم ان يدرك كليا في المهاد
D) المهاد مكان وجود عصبونات المرتبة الثالثة لجميع الأحاسيس",C,A
30,"يشاهد التهاب البلغم مع توضع أغشية عليه وعلى اللوزتين في الإصابة بالأمراض التالية عدا:

A) التهاب الحنجرة الرشحة الغدية (الإيبينوفيورس)
B) دفتريا البلغم
C) داء وحدات النوى الحمضي
D) التهاب البلغم واللوزات بالعقديات
E) التهاب البلغم واللوزات العقولي",C,A
31,"من طرق الوقاية من الجمرة الخبيثة:

A) تجنب اكل اللحم النيء وغير المطبوخ جيدا
B) حرق جثة الحيوان المصاب
C) تلقيح الحيوان
D) كل ما سبق صحيح
E) كل ما سبق خاطئ",D,D
32,"سرطان البروستات:

A) توضعه محيطي
B) توضعه مركزي
C) أعراضه باكرة
D) لا يعطي نقائل
E) كل ما سبق خطأ",E,A
33,"المريطاء هي البقايا الجنينية ل:

A) السقاء
B) القناة المحية المعوية
C) قناة مولر
D) الحبال الجنسية البدئية
E) الغدة التناسلية المحايدة",A,A
34,"مريض عمره 60 سنة كان يعمل بمنجم للفحم لمدة 20 سنة، راجع بسعال وزلة تنفسية، صورة الصدر أظهرت ارتشاحات خلالية، فحص القشع كان إيجابيًا لعصية كوخ، أي من العوامل الآتية قد يكون عاملًا مؤهبًا لإصابته بالتدرن:

A) بيريليوم
B) كادميوم
C) الفحم
D) السيليكا
E) غبار المنزل",D,D
35,"ارتفاع التوتر الشرياني الحملي Gestational Hypertension:

A) يحدث فيه التوتر الشرياني قبل الأسبوع ال20 من الحمل
B) يترافق مع بيلة بروتينية
C) يتراجع بعد 3 اسابيع من الولادة
D) هو تطور بيلة بروتينية عند سيدة لديها ارتفاع توتر شرياني مزمن
E) كل ما سبق خطأ",E,B
36,"المركب المستخدم في تدريب الاكتئاب والوسواس القهري هو:

A) فنلزين
B) الديكومارول
C) تولبوتاميد
D) كاربامازيين
E) فلوكسيتين",E,E
37,"اختر الاجابة الخاطئة عن البوريليا:

A) سبب داء اليم الذي ينتقل عبر الجهاز التنفسي
B) جراثيم لولبية متحركة تتلون بسهولة بصبغة غيمزا
C) تكون ذات لفات غير منتظمة والمسافة بين كل لفتين من 2 ل4 مكرون
D) تسبب الحمى الراجعة التي تنتقل عبر القمل
E) تكون سبب خناق فنسان",A,A
38,"في متلازمة WAGER نجد كل ما يلي ما عدا:

A) غياب القرنية
B) اختلاف عقلي
C) شحمة أذن مشطورة
D) تشوه السبيل البولي
E) كل ما سبق صحيح",E,C
39,"قد يحدث التثدي لدى الذكر المصاب بـ:

A) المراحل النهائية لسرطان البروستات
B) المراحل النهائية لقصور الكلية
C) المراحل النهائية للداء السكري
D) كل ما سبق خطأ",D,D
40,"كل ما يلي صحيح عن اسواط الجراثيم ماعدا:

A) يكون السوط اطول من الخلية الجرثومية
B) بعض الجراثيم لها سوط واحد وبعضها متعدد الاسواط
C) تحوي مستضدات من النمط K
D) كل المكورات لها سياط
E) تفيد السياط في التمييز بين السلمونيلا والشيغيلا",D,C
41,"يؤدي تفعيل المكون الودي للجهاز العصبي المستقل إلى ما يلي عدا:

A) ارتفاع الضغط الشرياني
B) نقص جريان الدم نحو العضالت الهيكلية
C) توسع حدقتي العينين
D) تفعيل التشكيل الشبكي الصاعد",D,B
42,"تمنع الهرمونات التالية تقويض البروتينات في الجسم عدا:

A) الكورتيزول
B) هرمونات الدرق T3 و T4
C) هرمون النمو
D) التستوستيرون",C,A
43,"ما يلي حول التهاب الكبد الفريوسي B صحيح ما عدا:

A) في المرحلة الحادة تظهر مستضدات (Ag HBs)
B) في المرحلة المزمنة تظهر مستضدات (Ag HBe)
C) جيب معايرة ALT كل 15 يوم طوال فترة ظهور الريقان
D) تعود قيم البيلريوبين إلى المستوى السوي خلال 3-1 أشهر",D,B
44,"تنشأ ظهارة المبطنة للمثانة البولية:

A) اديم المتوسط الصفيحي الجانبي
B) الاديم الباطن
C) الاديم المتوسط المجاور للمحور
D) الاديم المتوسط الوسطاني",A,B
45,"من الإجرائات التي يجب اتخاذها في تدبير مريضة الارتجاع الحملي:

A) إعطاء ناهيات المخاض
B) إعطاء الديكساميتازون
C) إعطاء الصادات
D) بزل السائل السلوي لنفي التشوهات الجنينية
E) إنهاء الحمل",A,E
46,"وجد التفاغرات الشريانية الوريدية بغزارة في:

A) أصابع اليدين والقدمين
B) الأنف والأذن
C) الشفتين
D) كل ما سبق صحيح",D,D
47,"تؤدي العوامل التالية إلى نقص خروج السوائل من الشعيرات عدا:

A) ارتفاع الضغط التناضحي الغرواني لبالزما الدم
B) انخفاض الضغط التناضحي الغرواني لبالزما السائل الخلالي
C) انخفاض ضغط السائل الخلالي
D) انخفاض ضغط الدم في الوعاء الشعيري",D,C
48,"كل ما هو آت خاطئ في البنكرياس ما عدا:

A) عدم احتوائه على الأقنية المخططة
B) إفراز الهرمونات المنظمة للنمو
C) غدة انبوبية مركبة
D) تصنيع الأنزيمات الهاضمة في جزر لانغرهانس",A,A
49,"الصادات الحيوية التي تمنع تشكل الحموض النووية:

A) ريفامبيسين
B) حمض الديسكيك
C) سبيروفلوكساسين
D) كل ما سبق صحيح
E) كل ما سبق خطأ",D,D
50,"في بداية تشكل الجنس الاقنية المفرغة للجهاز البولي والتناسلي تفرغ في:

A) قناة مولر
B) قناة وولف
C) المذرق
D) المريطاء
E) القناة المحية المعوية",A,C
51,"تؤدي الحالت اآلتية إلى ارتفاع الضغط النخماصي لألسناخ الرئوية ما عدا:

A) نقص السورفاكتانت
B) زيادة كمية الماء في الأسناخ
C) الشهيق الجهدي
D) الأسناخ صغيرة الحجم",D,C
52,"أشيع اختلاط لتشمع الكبد غير المعاوض هو:

A) .القصور الكلوي الحاد
B) التهاب المعثكلة الحاد
C) القصور التنفسي
D) النزف من دوالي المري",D,D
53,"الامراض التالية وبائية ماعدا:

A) الحمى المالطية
B) الحصبة
C) الكوليرا
D) الانفلونزا
E) الطاعون",E,A
54,"كل ما هو آت في بنية الانبوب الهضمي صحيح ما عدا:

A) يتكون من اربعة اقمصة اساسية
B) يستر بظهارة اسطوانية ذات حافة ماصة
C) غزير بالاوعية الدموية
D) يحتوي على غدد مختلفة خارجية الافراز
E) تتكون المخاطية الخاصة فيه من نسيج ضام رخو",B,B
55,"ما يلي حول التهاب الكبد الفريوسي

A) صحيح ما عدا:
B) يتم الانتقال عن الطريق البرازي الفموي
C) تكون الأعراض والعلامات في أغلب الأحيان معتدلة
D) مخبريا يمكن معايرة (HAV Ab IgG-IgM)",A,A
56,"في اصابات الجنب القيحية كل مما يلي صحيح في فحص سائل الجنب ما عدا:

A) الألبومين أكثر من 30غ/لتر.
B) السكر 15 مغ/100 مل.
C) LDH 2000 وحدة/100 مل.
D) الكريات البيضاء أقل من 10 بالساحة.
E) الكريات الحمراء أكثر من 50 بالساحة.",D,E
57,"المنشأ الجنيني للصفن من:

A) الطيات الاحليلية
B) الحديبات التناسلية
C) الطيات المذرقية
D) البصلات الجيبية المهبلية
E) التورمات التناسلية",A,E
58,"من علامات آذية العصب الناصف:

A) فقدان حركة الكب
B) شلل ثلاثية الرؤوس
C) هبوط المعصم
D) هبوط القدم
E) شلل الاستقلالية",D,A
59,"ما هو صحيح في حالة انسداد الأمعاء المرافق للحمل:

A) الإنسداد سببه غالبا الالتصاقات الناجمة عن جراحات سابقة
B) يحدث غالبا خلال الثلث الأول من الحمل
C) نجد هلال غازي تحت قبة الحجاب الحاجز في الصورة الشعاعية
D) عند التشخيص يجب فتح جراحيا فورا
E) تختلف المعالجة عند الحامل منها عند غير الحامل",A,A
60,"تقوم الكلية بالوظائف الغدية التالية عدا:

A) صناعة هرمون الإريثروبويتين
B) صناعة الألدوستيرون
C) صناعة الرينين
D) تحويل مركب 1 - هيدروكسي كولي كالسيفيرول إلى الشكل الفعال للفيتامين D",D,B
61,"كل ما هو آت في بنية الشفاه خاطئ ماعدا:

A) نميز فيها قسم جلدي خارجي وقسم داخلي مخاطي فقط
B) غياب القميص تحت المخاطي
C) يوجد فيها عضلات مخططة مستديرة
D) يلاحظ نمو العضلية المخاطية في القسم المخاطي",A,C
62,"سبب طول مدة كامن الفعل في الليف العضلي القلبي هو:

A) زيادة نفوذية الغشاء للكالسيوم و البوتاسيوم
B) زيادة نفوذية الغشاء للصوديوم و البوتاسيوم
C) زيادة نفوذية الغشاء للكالسيوم ونقص نفوذيته للبوتاسيوم
D) زيادة نفوذية الغشاء للصوديوم ونقص نفوذيته للبوتاسيوم",C,C
63,"كل ما يلي صحيح عن السبيل البصري ما عدا:

A) يبدأ من التصالب البصري وينتهي في المركز البصري.
B) يتكون من ألياف مصالبة وغير مصالبة.
C) يحوي السبيل الأيمن ألياف النصف الصدغي للعين اليمنى
D) يحوي السبيل األيمن ألياف النصف اإلنسي للعين اليسرى
E) يحوي السبيل الأيسر ألياف النصف الصدغي للعين اليسرى.",B,A
64,"من أسباب الانصباب الرشح transudate:

A) النزف
B) الخباثات
C) الانتانات
D) كل ما سبق خطأ",D,D
65,"لتشخيص ضمور العصب البصري كل مما يلي صحيح ما عدا:

A) يمكن الاعتماد على فحص رؤية اللون
B) في المراحل الباكرة يظهر شحوب خفيف في أحد أقسام العصب البصري
C) تتأثر القدرة البصرية في جميع الحالات
D) يفيد تصوير الشبكية بالفلوريسين في التشخيص
E) يفيد تخطيط الكمونات المحرضة بصريا في التشخيص",C,C
66,"يتصف حماق الوليد بكل ما يلي عدا :

A) يحدث الخمج البدئي داخل الحياة الرحمية
B) تعتمد خطورة الأصابة عمى مقدار الأضداد الوالدية لفيروس الحماق
C) قد يكون هذا الشكل مهددا للحياة
D) ينصح باستعمال الغلوبيولين المناعي (VZIG) لكل خديج مولود من مصابة بجدري فعال عند الولادة
E) ينصح باستعمال الغلوبيولين المناعي لكل وليد من أم حدث لديها حماق قبل أو بعد الولادة بأسبوعين",A,E
67,"من المظاهر السريرية ملرض ضخامة النهايات ما عدا:

A) صداع
B) يصبح صوت المريض حاداً وناعما
C) عصاب
D) زيادة في عرض القدم",D,B
68,"كسور قاعدة الجمجمة:

A) يرافقها تسرب للسائل الدماغي الشوكي (CSF)
B) مكونة من كسور خطية
C) ثلاثة شظايا عظمية
D) يرافقها تلف في الأعصاب القحفية
E) كل ما سبق صحيح",E,E
69,"العضو الذي ينمو في الحاجز المستعرض:

A) المعدة
B) الكبد
C) الطحال
D) الكلية
E) كل ما سبق خاطئ",C,B
70,"أحد هذه المفاهيم خاطئة فيما يتعلق بالعضالت الهيكلية:

A) يتطلب وصول كامن الفعل إلى جميع انحاء الليف العضلي وجود جهاز الأنابيب المستعرضة
B) العامل الذي يسبب تحرر شوارد الكالسيوم من الشبكة الهيولية هو كامن الفعل
C) يتطلب حدوث ارتباط المواقع الفعالة على خيط الأكتين مع رؤوس الميوزين وجود ATP
D) يمكن حدوث تقلص عضلي بدون حدوث قصر في القسيم العضلي",D,C
71,"يؤدي فقر الدم بنقص الحديد المرافق للحمل إلى الإختلاطات التالية ما عدا:

A) خطر الولادة الباكرة
B) خطر الإصابة بالهاب الوريد الخثري
C) خطر تألم جنين حاد
D) خطر تألم جنين مزمن
E) خطر نقص نمو الجنين داخل الرحم",B,C
72,"الحجز المريئي الرغامي يفصل بين:

A) المري والبلعوم الانفي
B) الانبوب الرغامي الحنجري والمري
C) المري والبلعوم الفموي
D) الانبوب الرغامي الحنجري والبلعوم الانفي
E) الانبوب الرغامي الحنجري والبلعوم الفموي",E,B
73,"الصادات الحيوية التي تمنع تشكل الحموض النووية:

A) ريفامبيسين
B) حمض الديسكيك
C) سبيروفلوكساسين
D) كل ما سبق صحيح",D,D
74,"يؤدي الداء السكري خلال الحمل إلى الاختلاطات الجنينية التالية ما عدا:

A) وفاة الجنين
B) شذوذات نمو الجنين
C) شذوذات صبغية و خلقية
D) نقص سكر و كلس الجنين
E) زيادة نسبة اليرقان عند الطفل حديث الولادة",D,D
75,"فيما يتعلق بزمن التضاعف (Doubling Time):

A) الأورام الدموية لها زمن تضاعف أطول من الأورام الصلبة
B) متوسط زمن التضاعف لأغلب الأورام هو 2-3 يوم
C) يتطلب الورم 30 زمن تضاعف حتى يصبح بحجم 1 سم
D) يتطلب الورم 30 زمن تضاعف حتى ينمو من 1 غ إلى 1 كغ
E) ورم بقطر 1 سم يحتوي على مليون خلية",D,C
76,"المنشأ الجنيني لعضات الوجه الأرادية:

A) الأديم المتوسط جانب المحور
B) خلايا العرف العصبي
C) لويحات الأديم الظاهر
D) الإجابتان C+B
E) لا شيء مما سبق",D,A
77,"في دبقوم العصب البصري كل مما يلي صحيح ما عدا:

A) تنمو على حساب الجزء الدبقي من ألياف العصب البصري
B) تنمو ببطء
C) تخترق غلاف العصب البصري السحائي
D) لا تعطي انتقالات
E) قد تؤدي إلى العمى",D,C
78,"نجد في المسافات البابية ما عدا:

A) أوعية لمفية وأعصاب
B) شريان كبدي وفرع من وريد الباب
C) وريد كبدي
D) قناة صفراوية ونسيج ضام",A,C
79,"تستطب الجراحة التلطيفية عند مرضى الأورام في حالات:

A) نقص الشهية
B) ارتفاع المعتدلات
C) الغزو الورمي لنقي العظم
D) ارتفاع كلس الدم
E) الكسور المرضية",E,E
80,"كل الفيروسات التالية يمكن أن تسبب التهاب سحايا عقيم عدا:

A) حمة النكاف
B) الحمات المعوية (الكوساوي
C) حمة التهاب الكبد
D) حمة مثل الأطفال
E) حمة العقبول",D,C
81,":الجلد في Merocrine Type Sweat Glands

A) تصب اقنيتها المفرغة في الاجربة الشعرية
B) تمتاز بان مفرزاتها لزجة
C) تعتبر غدد مول في حواف الاجفان مثالا عليها كغدد عرقية معدلة
D) كل ما سبق صحيح
E) كل ما سبق خطأ",E,E
82,"في تركيب الحصيات:

A) الإنتانية هي السيتروفيت
B) غير الإنتانية هي كربونات الأبَاتيت
C) الدوائية هي السيستين
D) الكازينتين غير وراثية
E) كل ما سبق صحيح",E,A
83,"كل مما يلي حول تشمع الكبد الالمُعاوض صحيح ما عدا:

A) يحدث ارتفاع في الألبومين وانخفاض في الغاما غلوبولين
B) درجة ارتفاع البيلريوبين تتناسب مع درجة قصور الخلية الكبدية
C) يوجد لدى املرضى نقص خلايا شامل Pancytopenia
D) غالباً ما يزداد زمن الربوثرومبين",A,A
84,"كل الصادات التالية تمنع تشكل جدار الخلية الجرثومية ماعدا:

A) الفانكومايسين
B) سيفادروكسيل
C) اوغمنتين
D) جنتاميسين
E) باستراسين",A,D
85,"تفيد الجراحة الوقائية من السرطان في حالات:

A) الداء الكيسي الليفي في الثدي
B) الكلية متعددة الكيسات
C) المبيض متعدد الكيسات
D) الداء الزلاقي
E) داء البوليبات العائلي",D,E
86,"أنزيم تفرزه العنقودية المذهبة ويعاكس في عمله عمل Coagulase:

A) ليباز
B) بنسيليناز
C) الأنزيم الحال الليفي
D) . هيالورونيداز
E) بروتيناز",C,C
87,"تتميز منطقة البواب بأن:

A) الوهدات المعدية تكون سطحية
B) الخلايا المفرزة للغاسترين تكون غائبة
C) الوهدات المعدية تكون عميقة
D) كل ما سبق خطأ",C,C
88,"ارتفاع تركيز مادة ما في البول إلى 125 ضعف تركيزها في البلازما يشير إلى أن العمليات التي خضعت لها هذه المادة هي:

A) الرشح فقط
B) الرشح+ عود المتصاص الجزئي
C) الرشح + الافراز
D) الرشح + عود الامتصاص الكلي",B,A
89,"المعيار الذهبي لتشخيص أمراض الرئة الخلالية:

A) الخزعة الرئوية
B) الصورة البسيطة
C) اختبارات المناعة الذاتية
D) التصوير الطبقي المحوري للصدر
E) القصة السريرية",E,A
90,"يمكف لالريترومايسين أن يفيد في واحد من مسببات التهاب الأمعاء التالية:

A) الشيغللا
B) السالمونيللا
C) العصيات الكولونية
D) الكامبيلوباكتير
E) اليرسينيا",D,D
91,"كل من المشاركات التالية صحيحة ما عدا:

A) أوكس برينولول والكلوثاليدون
B) تري هكسيفينيديل وتريمورين
C) أموكسيسيللين وكلاريثرومايسين
D) بيبرساللين وتازوباكتام
E) ديكلوفيناك وميزوبرستول",D,B
92,"واحد من العبارات التالية فيما يخص التهوية السنخية في الحالات السوية خاطئة:

A) يؤدي ارتفاع PO2 السنخي إلى تضيق الأوعية الدموية للنسج
B) ترفع الزيادة الشديدة في التهوية السنخية PO2 في الأسناخ إلى 149 ملم
C) تدعى الممرات التنفسية التي لا يتم فيها تبادل غازي dead space
D) يؤدي ارتفاع ال PO2 السنخي إلى زيادة الفة الخضاب ل O2",B,A
93,"بعمر 4 اسابيع يظهر الرتج التنفسي من:

A) الجدار الظهري للمعي الامامي
B) الجدار الظهري للمعي المتوسط
C) الجدار البطني للمعي الامامي
D) الجدارالبطني للمعي المتوسط",B,C
94,"كل مما يلي صحيحة ما عدا:

A) لا يجوز مزج البنسلين مع التتراسيكلين في محقنة واحدة.
B) لا يجوز مزج التتراسيكلين مع السلفوناميدات في محقنة واحدة.
C) لا يجوز مزج الهيبارين مع الهيدروكورتيزون في محقنة واحدة.
D) لا يجوز مزج الديازيبام مع البنسلين في محقنة واحدة.
E) لا يجوز مشاركة الكازولين مع البكتين.",E,E
95,"تعطي الاقواس البلعومية مشتقات منها:

A) غضاريف
B) عضلات
C) عظام
D) كل ما سبق",D,D
96,"يشمل مصطلح الخلايا المتقرنة في الجلد كل ما يلي ما عدا:

A) خلايا الطبقة القاعدية
B) الخلايا الميلانينية
C) خلايا الطبقة الشائكة
D) خلايا الطبقة المحببة
E) خلايا الطبقة المتقرنة",A,B
97,"في الجهاز التناسلي الذكري:

A) الأنيبيبات المستقيمة تبطن بظهارة مكعبة
B) الشبكة الخصيوية تبطن بظهارة اسطوانية مطبقة كتذبة
C) ظهارة قناة البربخ مسطحة بسيطة
D) A+B
E) كل ما سبق صحيح",E,A
98,"عند فحص الساحة البصرية في ضمور ليبر كل مما يلي صحيح ما عدا:

A) وجود عتمة مركزية مطلقة للون الأبيض
B) حدود الساحة البصرية المحيطية ضمن الحدود الطبيعية
C) ضمور العصب البصري يظهر تدريجيا
D) الشحوب يكون عند الجانب الأنفي خاصة
E) تصبح ذات مظهر شمعي",C,D
99,"في حالة قصور الغدة الدرقية، كل ما يلي صحيح ما عدا:

A) زيادة الوزن شائعة
B) انخفاض معدل ضربات القلب
C) ارتفاع حرارة الجسم باستمرار
D) جفاف الجلد
E) الإمساك من الأعراض الشائعة",C,C
