id,input,prediction,ground_truth
,"ما هو التركيب الذي يتصل بالخلف مع البلعوم الفموي عبر برزخ الحلق؟

A) دهليز الفم
B) اللثتين
C) جوف الفم المخصوص
D) القوس السنخية",C,C
,"ما هي البنية التي تغطي السطوح الأمامي والإنسي والوحشي للخصية؟

A) لفافة كولس
B) اللفافة المنوية الخارجية
C) الغلالة الغمدية
D) اللفافة المنوية الداخلية",C,C
,"أين يقع موقع الغدة الدرقية؟

A) تحت الحنجرة وعلى جانبي الرغامي وأمامها
B) يتصل الفصين مع بعضهما بجسر نسيجي يدعى البرزخ
C) تحاط بلفافة من اللفافة الرقبية السطحية
D) A + B",D,A
,"أين تتوضع مستقبلات الشم؟

A) الجدار الوحشى للأنف.
B) أرضية الأنف.
C) سقف الأنف.
D) كل ما سبق خطأ .",C,C
,"ما هي طبيعة هرمونات الغدة النخامية؟

A) شحمية
B) بيتيدية
C) سكرية
D) لا شيء مما سبق",B,B
,"ما هو مفصل المرفق؟

A) نموذج رزى
B) لا يتصل مع الكعبرى الزندى العلوى
C) عبره تتم حركه الكب والاستلقاء
D) لا يشارك رأس الكعبره فى تكوينه",C,A
,"ما هو المكان الذي تنشأ منه العضلة المدورة الكبيرة بشكل أساسي؟

A) أسفل الحافة الوحشية لعظم لوح الكتف.
B) الحافة السفلية لشوك الكتف.
C) الحفرة تحت الكتفية لعظم اللوح.
D) الحفرة تحت الشوكية لعظم اللوح.
E) أعلى الحافة الوحشية لعظم اللوح.",C,A
,"أين يتوضع الأبهر النازل البطني؟

A) أيسر الأجوف السفلي
B) خلف الأجوف السفلي
C) أيمن الأجوف السفلي
D) أمام الأجوف السفلي",B,A
,"ما الذي يجاور السطح العلوي لمثانة الرجل؟

A) عرى اللفائفي والكولون السيني
B) الجيب المثاني الرحمي
C) الجيب المستقيمي المثاني
D) لا شيء مما سبق",B,A
,"ما هي عضلة الشهيق الرئيسية؟

A) الحجاب الحاجز.
B) رافعات الأضلاع.
C) المستعرضة الصدرية.
D) العضلات الوربية.",A,A
,"ما هو ترتيب دخول التراكيب إلى سرة الكلية من الخلف للأمام؟

A) شريان – وريد – حويضة
B) وريد – شريان – حويضة
C) حويضة – شريان – وريد
D) حويضة – وريد – شريان",A,C
,"أين تشاهد التلمة الكعبرية للزند؟

A) الوجه الوحشي للزج.
B) الوجه الإنسي السفلي للناتي الإبري.
C) الوجه الوحشي للناتئ المنقاري.
D) الوجه الأنسي للزج.",A,C
,"أين تتوضع الثقبة العوراء في اللسان؟

A) خلف الكلم الإنتهائي
B) في ذروة اللسان
C) أمام الثلم الإنتهائي
D) على حافتي اللسان",A,A
,"ما هو أطول أجزاء الأنبوب الهضمي؟

A) المعي الدقيق
B) المري
C) المعدة
D) المعي الغليظ",A,A
,"ما هو ترتيب العضلات من الأعلى للأسفل على الناحية الخلفية للألية؟

A) كمثرية - توأمية علوية - سادة باطنة - توأمية سفلية
B) كمثرية - توأمية علوية - توأمية سفلية - سادة باطنة
C) كمثرية - سادة باطنة - توأمية علوية - توأمية سفلية
D) توأمية علوية - سادة باطنة - كمثرية - توأمية سفلية
E) سادة باطنة - كمثرية - توأمية علوية - توأمية سفلية",A,A
,"ما هي الطبقة المبطنة للتامور الليفي؟

A) التامور الليفي
B) التامور المصلي الجداري
C) التامور المصلي الحشوي
D) لا شيء مما سبق",C,B
,"ما هو أطول أجزاء أنبوب الهضم؟

A) المري
B) المعي الدقيق
C) الكولون
D) البلعوم",B,B
,"ما هو الهرمون الذي يسرع عملية تصنيع الأحماض الدهنية من الغلوكوز في الخلايا الشحمية؟

A) الغلوكاغون
B) الانسولين
C) الباراثورمون
D) الثيروكسين
E) الثالث والرابع",B,B
,"ما هو الرباط الذي يربط الرحم بجدران الحوض الجانبية؟

A) الاربي
B) المدور
C) العريض
D) الوريدي",C,C
,"ما هو لون لب الكظر؟

A) بني غامق
B) أبيض
C) مائل للصفرة
D) رمادي",C,A
,"ما الذي يشكل معظم الكتلة العضلية للسان؟

A) ذقنية لسانية
B) ضرسية لامية
C) لامية لسانية
D) ذقنية لامية
E) ذات البطنين",C,A
,"ما هي أصغر الحليمات الذوقية وأكثرها عدداً؟

A) الخيطية
B) الفطرية
C) الورقية
D) المحوطة",A,A
,"ما هي العضلات الطويلة التي تربط الفقرات مع بعضها؟

A) عضلات جدار البطن الأمامي
B) عضلات العمود الفقري
C) عضلات الصدر السطحية
D) عضلات الصدر العميقة",B,B
,"ما هو أضيق قسم في جذع الدماغ؟

A) مستوى المزلاج
B) مستوى الوصل البصلي الجسري
C) مستوى الدماغ المتوسط
D) مستوى منتصف الجسر",A,C
,"أين يقع التلفيف خلف المركزي؟

A) الفص الصدغي.
B) الفص الجداري.
C) الفص القذالي.
D) فص الجزيرة.",B,B
,"ما هي الباحة التي يحويها التلفيف خلف المركزي؟

A) الحس الجسدي الأولية
B) الحركة الأولية
C) الحس الثانوي
D) السمع",A,A
,"ما هي أصغر الحليمات الذوقية وأكثرها عدداً؟

A) الخيطية
B) الفطرية
C) الورقية
D) المحوطة",A,A
,"ما هي المجموعة العضلية التي تنتمي إليها العضلة الحرقفية؟

A) عضلات الزنار الحوضي الأمامية
B) عضلات الزنار الحوضي الخلفية
C) عضلات الزنار الحوضي الأنسية
D) عضلات الزنار الحوضي الوحشية",A,A
,"ما هو القسم المسؤول عن تنظيم الفعالية الحياتية الذاتية؟

A) جذع الدماغ
B) الدماغ البيني
C) الدماغ الانتهائي
D) المخيخ",A,A
,"ما هي المادة شبيهة بالهلام التي تشغل أربعة أخماس المقلة؟

A) الخلط الماني
B) الخلط الزجاجي
C) العدسة
D) الشبكية",B,B
,"أين تقع أجسام العصبونات التي تفرز الهرمون المضاد للإدرار ADH؟

A) الأنوية جانب البصرية
B) الأنوية فوق البصرية
C) الأنوية فوق البطينية
D) الأنوية جانب البطينية",C,B
,"ما هي العضلات التي لها منشأ عظمي وترتكز على باطن جلد الوجه؟

A) العضلات الماضغة
B) عضلات الوجه التعبيرية
C) عضلات العنق
D) لا شئ مما سبق",B,B
,"ما هو مصدر التروية الرئيسية للمعدة؟

A) فروع الشريان المساريقي العلوي
B) فروع الجذع الزلاقي
C) فروع شريان المساريقي السفلي
D) فروع تاتي من الابهر مباشرة",B,B
,"ما هي أطول أجزاء أنبوب الهضم؟

A) المري
B) المعي الدقيق
C) الكولون
D) البلعوم",B,B
,"من أين ينشأ الجذع الرئوي؟

A) البطين الأيمن
B) الأذينة اليسرى
C) الأذينة اليمنية
D) البطين الأيسر",A,A
,"ما هو اسم المنعكس الذي يحدث عند رفع الخصية والصفن للأعلى؟

A) السلخي
B) المشمري
C) الخصيوي
D) الذكري",A,B
,"ما هو العظم الذي يحتوي على تلم في وجهه السفلي لمرور وتر الشظية الطويلة؟

A) النردي
B) العقب
C) الزورقي
D) القعب",A,A
,"ما هي المنطقة المتوسطة من نواحي البطن؟

A) الشرسوفية
B) الخثلية
C) السرية
D) المغبنية",B,C
,"ما الذي يصل بين الأذينة اليسرى والبطين الأيسر؟

A) فوهة مثلث الشرف
B) فوهة التاجي
C) الفوهة الرئوية
D) الفوهة الأبهرية",B,B
,"ما الذي يعطي الرباط الحرقفي القطني منشأ له؟

A) العضلة المربعة القطنية.
B) العضلة الحرقفية.
C) العضلة الإليوية الوسطى.
D) العضلة رباعية الرؤوس الفخذية.
E) كل ما سبق خاطئ.",A,A
,"ماذا يحفز ACTH إفرازه؟

A) الألدستيرون
B) الكورتيزول
C) الأندروجين
D) الكالسيتونين",B,B
,"ما هو أكثر أقسام الإحليل قابلية للتمدد وأعرضها؟

A) الموثي
B) الغشاني
C) البصلي
D) الإسفنجي",A,A
,"مما يتكون الزنار الحوضي؟

A) من العظمين الوركيين و العجز.
B) من العظمين الوركيين والعظمين الفخذيين.
C) من العجز و العظمين الفخذيين.
D) من العظمين الوركيين.",A,A
,"أين تقع الباحة الحركية الأولية؟

A) أمام التلفيف الجانبي.
B) في التلفيف أمام المركزي .
C) خلف شق رولاندو.
D) في قص الجزيرة.",B,B
,"ما هي العضلة المسؤولة عن قبض الفخذ وقبض الساق؟

A) الخياطية
B) الرشيقة
C) المقربة الكبيرة
D) المقربة الطويلة",C,A
,"أين تتوضع الغدة تحت الطية اللسانية؟

A) النكفية
B) تحت الفك السفلى
C) تحت اللسان
D) الثانوية",C,C
,"أين يتوضع السرج التركي؟

A) على الوجه السفلي لجسم العظم الوتدي.
B) على الوجه العلوي لجسم العظم الوتدي.
C) على الوجه الأمامي لجسم العظم الصدغي.
D) على الوجه الخلفي لجسم العظم الوتدي.",B,B
,"ما هو القسم مع الضلع الواقع بين الرأس والحدبية؟

A) الجسم
B) الميزابة
C) العنق
D) الرأس",C,C
,"كم عدد شدف النخاع الشوكي؟

A) 31
B) 31 شفعا
C) 12
D) 15",A,A
,"ما هي العضلة الموسعة المسؤولة عن فتح الحنجرة؟

A) الحلقية الطرجهالية الوحشية
B) الحلقية الطرجهالية الخلفية
C) الطرجهالية المستعرضة
D) الطرجهالية المائلة",B,B
,"ما يُدعى القسم العلوي المتسع من الحالب؟

A) الحويضة
B) النفرون
C) القشر
D) اللب",A,A
,"أين توجد نقطة التعظم البدئية في لوح الكتف؟

A) الحفرة تحت الكتف
B) الحفرة تحت الشوك
C) الحفرة فوق الكتف
D) الحفرة فوق الشوك",A,B
,"ما هو الشريان الذي يستمر به الشريان تحت الترقوة؟

A) الابطي
B) المأبضي
C) العضدي
D) القاعدي",C,A
,"ما هو الشريان الذي يمكن الشعور بنبضه عند الحافة السفلية للفك السفلي أمام العضلة الماضغة؟

A) اللساني .
B) الوجهي.
C) الوجهي المعترض.
D) الفكي .
E) الصدغي السطحي.",B,B
,"ما هو الشريان الذي يعتبر الشريان المخي الخلفي فرعاً منه؟

A) القاعدي
B) السباتي الظاهر
C) الفقري
D) السباتي الباطن",A,A
,"ما هو أكبر أعضاء الجسم وزناً ومساحة؟

A) الكبد
B) الجلد
C) المعي الدقيق
D) الكولون",B,B
,"ما الذي يشكله نصفا الكرة المخية مع الدماغ البيني؟

A) المخ
B) الدماغ
C) المخيخ
D) جذع الدماغ",A,A
,"ما هو اسم الحافة اليسرى للمعدة التي تمتد من الفؤاد إلى البواب؟

A) الانحناء الصغير
B) الثرب الصغير
C) الانحناء الكبير
D) الجسم",A,C
,"ما هو مصدر نشأة الشريان الشوكي الأمامي؟

A) الفقري
B) القاعدي
C) السباتي الباطن
D) مسبع ويليس",A,A
,"أين يقع الثرب الصغير؟

A) المعدة والكبد
B) الكبد والطحال
C) المعدة والطحال
D) المعدة والقولون المستعرض",C,A
,"أين تقع صفيحة الأكيمات؟

A) الدماغ المتوسط .
B) البصلة.
C) المخيخ.
D) الجسر.",C,A
,"ما هي الباحة التي يحويها التلفيف خلف المركزي؟

A) الحس الجسدي الأولية
B) الحركة الأولية
C) الحس الثانوي
D) السمع",A,A
,"ما هي الألياف التي تربط المراكز القشرية بالمحيط؟

A) إسقاطية
B) ترابطية
C) مشاركة
D) صوارية",A,A
,"ما نوع المفصل الحلقي الطرجهالي؟

A) الليفي
B) الزليلي
C) الزجاجي
D) المرن",B,B
,"ما هو رقم العصب الحركي للعضلات الماضغة؟

A) الأول
B) الخامس
C) الثالث
D) السابع",B,B
,"كم عدد فصيصات الخصية؟

A) 250
B) 25
C) 20
D) 15",A,A
,"أين ترتكز العضلة الأخمعية الخلفية بوتر رقيق؟

A) الضلع الثاني.
B) الحدبة الأخمعية.
C) لوح الكتف.
D) الترقوة.",B,A
,"أين يتوضع الثلم المهمازي؟

A) الأنسي
B) الوحشي
C) السفلي
D) لا شيء مما سبق",B,A
,"ما هي المنطقة التي يقع بينها القسيم العضلي (sarcomere)؟

A) الشريطين-I-
B) الشريطين -Z-
C) الشريطين -A-
D) الخطين -Z-
E) كل ما سبق خطأ.",B,D
,"ما الذي تنتجه الخلايا المجاورة للجريبات في الدرق؟

A) T3
B) T4
C) كاليستونين
D) باراثرمون",C,C
,"ما الذي تتحول إليه الوحيدات Monocytes بعد مغادرتها الدوران؟

A) بالعات
B) لمفاويات
C) الوحيدات لا تغادر الدوران
D) خلايا بديئة
E) ارومات ليفية",A,A
,"ما هو الشريان الذي ينتهي به الشريان الوجهي؟

A) الفكي
B) الوتدي الحنكي
C) الزاوي
D) الأنفي",C,C
,"أين يتوضع الثلم المهمازي؟

A) الانسي
B) الوحشي
C) السفلي
D) لا شيء مما سبق",A,A
,"ما هو العصب القحفي الذي يحمل التعصيب نظير الودي للقلب؟

A) 8
B) 9
C) 10
D) 11",C,C
,"ما هي العضلة التي يمر العصب تحت اللساني في الناحية تحت الفك عميقاً منها؟

A) الذقنية اللسانية .
B) البطن الأمامي لذات البطنين.
C) فرسية لامية.
D) إبرية لسانية.
E) لامية لسانية.",A,E
,"تحت أي قسم من أقسام التشريح يندرج التنبيب الرغامي؟

A) التشريح الجهازي.
B) التشريح التاجي.
C) التشريح التقني .
D) التشريح الوظيفي.",C,C
,"ما هي العظام التي يتشكل منها مفصل الركبة؟

A) المفصل بين عظمي الفخذ والظنبوب والمفصل بين عظمي الفخذ والرضفة.
B) المفصل بين عظمي الفخذ والظنبوب والمفصل بين عظمي الفخذ والرضفة والمفصل بين عظمي الظنبوب والشظية.
C) المفصل بين عظمي الفخذ والشظية والمفصل بين عظمي الفخذ والرضفة.
D) المفصل بين عظمي الفخذ والشظية والمفصل بين عظمي الشظية والظنبوب.",A,A
,"ما هي الحركة الخاصة بالساعد؟

A) الكب
B) العودة
C) المقابلة
D) الشتر",C,A
,"ما الذي يحويه القسم الأمامي للثلم الأمامي الخلفي الأيسر للكبد؟

A) تلم الرباط المدور
B) تلم الرباط الوريدي
C) تلم الأجوف السفلي
D) ثلم المرارة",B,B
,"ماذا تشكل الصفيحتان السفليتان للشفرين الصغيرين عند اتحادهما؟

A) لجيم البظر
B) قلفة البظر
C) العريكشة
D) جبل العانة",B,A
,"ما هي الانطباعات التي توجد على العظم الجداري؟

A) السحائي اللاحق
B) السحائي الأوسط
C) السباتي الباطن
D) الشريان الزاوي",B,B
,"ما هو العصب الحركي للعضلات الماضغة؟

A) الأول
B) الخامس
C) الثالث
D) السابع",B,B
,"أين يقع الشق الحجاجي السفلي؟

A) الجناح البير والفكي العلوي
B) الجناح الصغير والفكي العلوي
C) الجناحان الكبير والصغير
D) الجناح الكبير والعظم الصدغي",A,A
,"ما هو العضو المتخصص بتشكيل الصوت والتدخل بالدور في الكلام؟

A) الفم
B) الحنجرة
C) المريء
D) الأنف",B,B
,"ما هي حركة الركبة للخلف بمستوى سهمي؟

A) عطف
B) بسط
C) دوران انسي
D) دوران وحشي",B,A
,"ما هو العصب القحفي المتواسط بإفراز الغدد الدمعية واللعابية؟

A) السابع
B) الخامس
C) الثالث
D) الأول",A,A
